{'model_name': 'RNN', 'input_size': 6, 'hidden_size': 64, 'seed': 4, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 3, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=3), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'day_numpy_train': array([3892,  672,  537,  372,  279,  267,  256,  184,  178,  181,  153,
        123,  116,  161,  167,  187,  348])}
     train: epoch 23 loss 0.098052  auc  0.0000 MAE  0.1629 rmse  0.2232  df(ActivateDay.Avg) 0.0165
               valid loss 0.524547  auc  0.0000 MAE  0.1601 rmse  0.2271  df(ActivateDay.Avg) 0.0457
     train: epoch 24 loss 0.097530  auc  0.0000 MAE  0.1614 rmse  0.2226  df(ActivateDay.Avg) 0.0207
               valid loss 0.563870  auc  0.0000 MAE  0.1605 rmse  0.2299  df(ActivateDay.Avg) 0.0982
     train: epoch 25 loss 0.098572  auc  0.0000 MAE  0.1628 rmse  0.2238  df(ActivateDay.Avg) 0.0192
               valid loss 0.527032  auc  0.0000 MAE  0.1618 rmse  0.2266  df(ActivateDay.Avg) 0.0201
                test loss 0.564906  auc  0.0000 MAE  0.1660 rmse  0.2310  df(ActivateDay.Avg) 0.0141
     train: epoch 26 loss 0.097823  auc  0.0000 MAE  0.1624 rmse  0.2229  df(ActivateDay.Avg) 0.0219
               valid loss 0.547405  auc  0.0000 MAE  0.1592 rmse  0.2271  df(ActivateDay.Avg) 0.0387
     train: epoch 27 loss 0.097786  auc  0.0000 MAE  0.1624 rmse  0.2229  df(ActivateDay.Avg) 0.0143
               valid loss 0.494961  auc  0.0000 MAE  0.1699 rmse  0.2266  df(ActivateDay.Avg) 0.1080
     train: epoch 28 loss 0.097403  auc  0.0000 MAE  0.1620 rmse  0.2224  df(ActivateDay.Avg) 0.0194
               valid loss 0.526341  auc  0.0000 MAE  0.1590 rmse  0.2266  df(ActivateDay.Avg) 0.0424
     train: epoch 29 loss 0.097960  auc  0.0000 MAE  0.1624 rmse  0.2231  df(ActivateDay.Avg) 0.0184
               valid loss 0.515647  auc  0.0000 MAE  0.1641 rmse  0.2267  df(ActivateDay.Avg) 0.0530
     train: epoch 30 loss 0.096784  auc  0.0000 MAE  0.1612 rmse  0.2217  df(ActivateDay.Avg) 0.0179
               valid loss 0.553184  auc  0.0000 MAE  0.1588 rmse  0.2267  df(ActivateDay.Avg) 0.0614
     train: epoch 31 loss 0.097122  auc  0.0000 MAE  0.1615 rmse  0.2221  df(ActivateDay.Avg) 0.0193
               valid loss 0.551261  auc  0.0000 MAE  0.1585 rmse  0.2270  df(ActivateDay.Avg) 0.0479
     train: epoch 32 loss 0.096994  auc  0.0000 MAE  0.1609 rmse  0.2220  df(ActivateDay.Avg) 0.0115
               valid loss 0.531504  auc  0.0000 MAE  0.1614 rmse  0.2259  df(ActivateDay.Avg) 0.0003
                test loss 0.569386  auc  0.0000 MAE  0.1653 rmse  0.2305  df(ActivateDay.Avg) 0.0321
     train: epoch 33 loss 0.096756  auc  0.0000 MAE  0.1614 rmse  0.2217  df(ActivateDay.Avg) 0.0189
               valid loss 0.510490  auc  0.0000 MAE  0.1650 rmse  0.2258  df(ActivateDay.Avg) 0.0639
                test loss 0.548141  auc  0.0000 MAE  0.1691 rmse  0.2308  df(ActivateDay.Avg) 0.0300
     train: epoch 34 loss 0.097758  auc  0.0000 MAE  0.1624 rmse  0.2228  df(ActivateDay.Avg) 0.0308
               valid loss 0.547079  auc  0.0000 MAE  0.1662 rmse  0.2294  df(ActivateDay.Avg) 0.0714
     train: epoch 35 loss 0.098325  auc  0.0000 MAE  0.1624 rmse  0.2235  df(ActivateDay.Avg) 0.0071
               valid loss 0.501991  auc  0.0000 MAE  0.1721 rmse  0.2274  df(ActivateDay.Avg) 0.0736
     train: epoch 36 loss 0.097558  auc  0.0000 MAE  0.1626 rmse  0.2226  df(ActivateDay.Avg) 0.0203
               valid loss 0.515697  auc  0.0000 MAE  0.1634 rmse  0.2255  df(ActivateDay.Avg) 0.0505
                test loss 0.553078  auc  0.0000 MAE  0.1676 rmse  0.2304  df(ActivateDay.Avg) 0.0183
     train: epoch 37 loss 0.097428  auc  0.0000 MAE  0.1625 rmse  0.2225  df(ActivateDay.Avg) 0.0219
               valid loss 0.542124  auc  0.0000 MAE  0.1583 rmse  0.2276  df(ActivateDay.Avg) 0.0067
     train: epoch 38 loss 0.097556  auc  0.0000 MAE  0.1623 rmse  0.2226  df(ActivateDay.Avg) 0.0252
               valid loss 0.515799  auc  0.0000 MAE  0.1641 rmse  0.2251  df(ActivateDay.Avg) 0.0417
                test loss 0.552444  auc  0.0000 MAE  0.1684 rmse  0.2299  df(ActivateDay.Avg) 0.0111
     train: epoch 39 loss 0.097775  auc  0.0000 MAE  0.1625 rmse  0.2229  df(ActivateDay.Avg) 0.0173
               valid loss 0.549195  auc  0.0000 MAE  0.1655 rmse  0.2299  df(ActivateDay.Avg) 0.0700
     train: epoch 40 loss 0.097693  auc  0.0000 MAE  0.1624 rmse  0.2228  df(ActivateDay.Avg) 0.0186
               valid loss 0.516810  auc  0.0000 MAE  0.1632 rmse  0.2257  df(ActivateDay.Avg) 0.0462
     train: epoch 41 loss 0.098429  auc  0.0000 MAE  0.1632 rmse  0.2236  df(ActivateDay.Avg) 0.0198
               valid loss 0.529334  auc  0.0000 MAE  0.1623 rmse  0.2259  df(ActivateDay.Avg) 0.0032
     train: epoch 42 loss 0.097500  auc  0.0000 MAE  0.1618 rmse  0.2225  df(ActivateDay.Avg) 0.0091
               valid loss 0.551366  auc  0.0000 MAE  0.1558 rmse  0.2274  df(ActivateDay.Avg) 0.0256
     train: epoch 43 loss 0.097148  auc  0.0000 MAE  0.1617 rmse  0.2221  df(ActivateDay.Avg) 0.0255
               valid loss 0.506259  auc  0.0000 MAE  0.1655 rmse  0.2257  df(ActivateDay.Avg) 0.0777
     train: epoch 44 loss 0.097654  auc  0.0000 MAE  0.1626 rmse  0.2227  df(ActivateDay.Avg) 0.0236
               valid loss 0.515161  auc  0.0000 MAE  0.1676 rmse  0.2267  df(ActivateDay.Avg) 0.0356
     train: epoch 45 loss 0.097161  auc  0.0000 MAE  0.1620 rmse  0.2222  df(ActivateDay.Avg) 0.0160
               valid loss 0.566548  auc  0.0000 MAE  0.1535 rmse  0.2280  df(ActivateDay.Avg) 0.0481
     train: epoch 46 loss 0.097512  auc  0.0000 MAE  0.1623 rmse  0.2226  df(ActivateDay.Avg) 0.0244
               valid loss 0.555648  auc  0.0000 MAE  0.1567 rmse  0.2280  df(ActivateDay.Avg) 0.0428
     train: epoch 47 loss 0.096907  auc  0.0000 MAE  0.1615 rmse  0.2219  df(ActivateDay.Avg) 0.0130
               valid loss 0.522805  auc  0.0000 MAE  0.1610 rmse  0.2248  df(ActivateDay.Avg) 0.0324
                test loss 0.561199  auc  0.0000 MAE  0.1652 rmse  0.2295  df(ActivateDay.Avg) 0.0013
     train: epoch 48 loss 0.097038  auc  0.0000 MAE  0.1617 rmse  0.2220  df(ActivateDay.Avg) 0.0180
               valid loss 0.500080  auc  0.0000 MAE  0.1678 rmse  0.2267  df(ActivateDay.Avg) 0.0975
     train: epoch 49 loss 0.097371  auc  0.0000 MAE  0.1619 rmse  0.2224  df(ActivateDay.Avg) 0.0199
               valid loss 0.528478  auc  0.0000 MAE  0.1643 rmse  0.2260  df(ActivateDay.Avg) 0.0054
     train: epoch 50 loss 0.097100  auc  0.0000 MAE  0.1614 rmse  0.2221  df(ActivateDay.Avg) 0.0128
               valid loss 0.491616  auc  0.0000 MAE  0.1685 rmse  0.2266  df(ActivateDay.Avg) 0.1299
     train: epoch 51 loss 0.096579  auc  0.0000 MAE  0.1611 rmse  0.2215  df(ActivateDay.Avg) 0.0204
               valid loss 0.542376  auc  0.0000 MAE  0.1586 rmse  0.2264  df(ActivateDay.Avg) 0.0179
     train: epoch 52 loss 0.096834  auc  0.0000 MAE  0.1615 rmse  0.2218  df(ActivateDay.Avg) 0.0217
               valid loss 0.570871  auc  0.0000 MAE  0.1559 rmse  0.2285  df(ActivateDay.Avg) 0.0857
     train: epoch 53 loss 0.097555  auc  0.0000 MAE  0.1619 rmse  0.2226  df(ActivateDay.Avg) 0.0162
               valid loss 0.519888  auc  0.0000 MAE  0.1711 rmse  0.2289  df(ActivateDay.Avg) 0.0110
     train: epoch 54 loss 0.097297  auc  0.0000 MAE  0.1626 rmse  0.2223  df(ActivateDay.Avg) 0.0227
               valid loss 0.542190  auc  0.0000 MAE  0.1563 rmse  0.2273  df(ActivateDay.Avg) 0.0074
     train: epoch 55 loss 0.097101  auc  0.0000 MAE  0.1610 rmse  0.2221  df(ActivateDay.Avg) 0.0085
               valid loss 0.544462  auc  0.0000 MAE  0.1610 rmse  0.2270  df(ActivateDay.Avg) 0.0421
     train: epoch 56 loss 0.097006  auc  0.0000 MAE  0.1627 rmse  0.2220  df(ActivateDay.Avg) 0.0260
               valid loss 0.536437  auc  0.0000 MAE  0.1577 rmse  0.2264  df(ActivateDay.Avg) 0.0102
     train: epoch 57 loss 0.096793  auc  0.0000 MAE  0.1612 rmse  0.2217  df(ActivateDay.Avg) 0.0156
               valid loss 0.528549  auc  0.0000 MAE  0.1590 rmse  0.2253  df(ActivateDay.Avg) 0.0252
     train: epoch 58 loss 0.096826  auc  0.0000 MAE  0.1615 rmse  0.2218  df(ActivateDay.Avg) 0.0136
               valid loss 0.483253  auc  0.0000 MAE  0.1754 rmse  0.2282  df(ActivateDay.Avg) 0.1446
     train: epoch 59 loss 0.097083  auc  0.0000 MAE  0.1625 rmse  0.2221  df(ActivateDay.Avg) 0.0251
               valid loss 0.524089  auc  0.0000 MAE  0.1630 rmse  0.2255  df(ActivateDay.Avg) 0.0182
     train: epoch 60 loss 0.096292  auc  0.0000 MAE  0.1607 rmse  0.2212  df(ActivateDay.Avg) 0.0127
               valid loss 0.563925  auc  0.0000 MAE  0.1573 rmse  0.2280  df(ActivateDay.Avg) 0.0793
     train: epoch 61 loss 0.096566  auc  0.0000 MAE  0.1612 rmse  0.2215  df(ActivateDay.Avg) 0.0232
               valid loss 0.560097  auc  0.0000 MAE  0.1594 rmse  0.2278  df(ActivateDay.Avg) 0.0822
     train: epoch 62 loss 0.097606  auc  0.0000 MAE  0.1627 rmse  0.2227  df(ActivateDay.Avg) 0.0186
               valid loss 0.501785  auc  0.0000 MAE  0.1633 rmse  0.2272  df(ActivateDay.Avg) 0.1175
     train: epoch 63 loss 0.096620  auc  0.0000 MAE  0.1613 rmse  0.2215  df(ActivateDay.Avg) 0.0158
               valid loss 0.487542  auc  0.0000 MAE  0.1738 rmse  0.2272  df(ActivateDay.Avg) 0.1268
     train: epoch 64 loss 0.096724  auc  0.0000 MAE  0.1617 rmse  0.2217  df(ActivateDay.Avg) 0.0223
               valid loss 0.546401  auc  0.0000 MAE  0.1567 rmse  0.2260  df(ActivateDay.Avg) 0.0226
     train: epoch 65 loss 0.096736  auc  0.0000 MAE  0.1613 rmse  0.2217  df(ActivateDay.Avg) 0.0092
               valid loss 0.549150  auc  0.0000 MAE  0.1580 rmse  0.2263  df(ActivateDay.Avg) 0.0414
     train: epoch 66 loss 0.097371  auc  0.0000 MAE  0.1626 rmse  0.2224  df(ActivateDay.Avg) 0.0240
               valid loss 0.540652  auc  0.0000 MAE  0.1634 rmse  0.2281  df(ActivateDay.Avg) 0.0307
     train: epoch 67 loss 0.097209  auc  0.0000 MAE  0.1620 rmse  0.2222  df(ActivateDay.Avg) 0.0189
               valid loss 0.496063  auc  0.0000 MAE  0.1659 rmse  0.2269  df(ActivateDay.Avg) 0.1251
     train: epoch 68 loss 0.096608  auc  0.0000 MAE  0.1616 rmse  0.2215  df(ActivateDay.Avg) 0.0253
               valid loss 0.548493  auc  0.0000 MAE  0.1564 rmse  0.2267  df(ActivateDay.Avg) 0.0238
     train: epoch 69 loss 0.096933  auc  0.0000 MAE  0.1618 rmse  0.2219  df(ActivateDay.Avg) 0.0195
               valid loss 0.494482  auc  0.0000 MAE  0.1698 rmse  0.2262  df(ActivateDay.Avg) 0.1097
     train: epoch 70 loss 0.096467  auc  0.0000 MAE  0.1615 rmse  0.2214  df(ActivateDay.Avg) 0.0163
               valid loss 0.497231  auc  0.0000 MAE  0.1746 rmse  0.2280  df(ActivateDay.Avg) 0.0848
     train: epoch 71 loss 0.096516  auc  0.0000 MAE  0.1615 rmse  0.2214  df(ActivateDay.Avg) 0.0172
               valid loss 0.534905  auc  0.0000 MAE  0.1604 rmse  0.2261  df(ActivateDay.Avg) 0.0054
     train: epoch 72 loss 0.096176  auc  0.0000 MAE  0.1608 rmse  0.2210  df(ActivateDay.Avg) 0.0111
               valid loss 0.500591  auc  0.0000 MAE  0.1662 rmse  0.2254  df(ActivateDay.Avg) 0.0968
     train: epoch 73 loss 0.096350  auc  0.0000 MAE  0.1613 rmse  0.2212  df(ActivateDay.Avg) 0.0167
               valid loss 0.543734  auc  0.0000 MAE  0.1559 rmse  0.2265  df(ActivateDay.Avg) 0.0023
     train: epoch 74 loss 0.097124  auc  0.0000 MAE  0.1625 rmse  0.2221  df(ActivateDay.Avg) 0.0219
               valid loss 0.527800  auc  0.0000 MAE  0.1603 rmse  0.2259  df(ActivateDay.Avg) 0.0251
     train: epoch 75 loss 0.096395  auc  0.0000 MAE  0.1612 rmse  0.2213  df(ActivateDay.Avg) 0.0153
               valid loss 0.515074  auc  0.0000 MAE  0.1659 rmse  0.2259  df(ActivateDay.Avg) 0.0399
     train: epoch 76 loss 0.095921  auc  0.0000 MAE  0.1607 rmse  0.2207  df(ActivateDay.Avg) 0.0159
               valid loss 0.530138  auc  0.0000 MAE  0.1614 rmse  0.2252  df(ActivateDay.Avg) 0.0015
     train: epoch 77 loss 0.096320  auc  0.0000 MAE  0.1616 rmse  0.2212  df(ActivateDay.Avg) 0.0195
               valid loss 0.526933  auc  0.0000 MAE  0.1625 rmse  0.2255  df(ActivateDay.Avg) 0.0097
     train: epoch 78 loss 0.096217  auc  0.0000 MAE  0.1611 rmse  0.2211  df(ActivateDay.Avg) 0.0167
               valid loss 0.517417  auc  0.0000 MAE  0.1628 rmse  0.2249  df(ActivateDay.Avg) 0.0432
     train: epoch 79 loss 0.096515  auc  0.0000 MAE  0.1616 rmse  0.2214  df(ActivateDay.Avg) 0.0157
               valid loss 0.510298  auc  0.0000 MAE  0.1614 rmse  0.2262  df(ActivateDay.Avg) 0.0894
     train: epoch 80 loss 0.096566  auc  0.0000 MAE  0.1616 rmse  0.2215  df(ActivateDay.Avg) 0.0159
               valid loss 0.506605  auc  0.0000 MAE  0.1697 rmse  0.2264  df(ActivateDay.Avg) 0.0589
     train: epoch 81 loss 0.096550  auc  0.0000 MAE  0.1615 rmse  0.2215  df(ActivateDay.Avg) 0.0188
               valid loss 0.583604  auc  0.0000 MAE  0.1528 rmse  0.2302  df(ActivateDay.Avg) 0.0843
     train: epoch 82 loss 0.096735  auc  0.0000 MAE  0.1612 rmse  0.2217  df(ActivateDay.Avg) 0.0127
               valid loss 0.548551  auc  0.0000 MAE  0.1586 rmse  0.2265  df(ActivateDay.Avg) 0.0409
     train: epoch 83 loss 0.096437  auc  0.0000 MAE  0.1619 rmse  0.2213  df(ActivateDay.Avg) 0.0172
               valid loss 0.515871  auc  0.0000 MAE  0.1651 rmse  0.2256  df(ActivateDay.Avg) 0.0399
     train: epoch 84 loss 0.096176  auc  0.0000 MAE  0.1614 rmse  0.2210  df(ActivateDay.Avg) 0.0186
               valid loss 0.531939  auc  0.0000 MAE  0.1611 rmse  0.2257  df(ActivateDay.Avg) 0.0024
     train: epoch 85 loss 0.096599  auc  0.0000 MAE  0.1614 rmse  0.2215  df(ActivateDay.Avg) 0.0138
               valid loss 0.499811  auc  0.0000 MAE  0.1658 rmse  0.2261  df(ActivateDay.Avg) 0.1054
     train: epoch 86 loss 0.095918  auc  0.0000 MAE  0.1608 rmse  0.2207  df(ActivateDay.Avg) 0.0181
               valid loss 0.531950  auc  0.0000 MAE  0.1600 rmse  0.2256  df(ActivateDay.Avg) 0.0087
     train: epoch 87 loss 0.096354  auc  0.0000 MAE  0.1610 rmse  0.2212  df(ActivateDay.Avg) 0.0100
               valid loss 0.507366  auc  0.0000 MAE  0.1637 rmse  0.2253  df(ActivateDay.Avg) 0.0815
     train: epoch 88 loss 0.096108  auc  0.0000 MAE  0.1616 rmse  0.2209  df(ActivateDay.Avg) 0.0224
               valid loss 0.512012  auc  0.0000 MAE  0.1624 rmse  0.2263  df(ActivateDay.Avg) 0.0753
     train: epoch 89 loss 0.096007  auc  0.0000 MAE  0.1605 rmse  0.2208  df(ActivateDay.Avg) 0.0121
               valid loss 0.509105  auc  0.0000 MAE  0.1665 rmse  0.2263  df(ActivateDay.Avg) 0.0634
     train: epoch 90 loss 0.096260  auc  0.0000 MAE  0.1612 rmse  0.2211  df(ActivateDay.Avg) 0.0166
               valid loss 0.485312  auc  0.0000 MAE  0.1744 rmse  0.2274  df(ActivateDay.Avg) 0.1363
     train: epoch 91 loss 0.096831  auc  0.0000 MAE  0.1624 rmse  0.2218  df(ActivateDay.Avg) 0.0221
               valid loss 0.518039  auc  0.0000 MAE  0.1630 rmse  0.2255  df(ActivateDay.Avg) 0.0433
     train: epoch 92 loss 0.096263  auc  0.0000 MAE  0.1609 rmse  0.2211  df(ActivateDay.Avg) 0.0180
               valid loss 0.536458  auc  0.0000 MAE  0.1620 rmse  0.2261  df(ActivateDay.Avg) 0.0179
     train: epoch 93 loss 0.096512  auc  0.0000 MAE  0.1611 rmse  0.2214  df(ActivateDay.Avg) 0.0076
               valid loss 0.492518  auc  0.0000 MAE  0.1699 rmse  0.2265  df(ActivateDay.Avg) 0.1195
     train: epoch 94 loss 0.096580  auc  0.0000 MAE  0.1622 rmse  0.2215  df(ActivateDay.Avg) 0.0250
               valid loss 0.512334  auc  0.0000 MAE  0.1625 rmse  0.2266  df(ActivateDay.Avg) 0.0759
     train: epoch 95 loss 0.096539  auc  0.0000 MAE  0.1616 rmse  0.2214  df(ActivateDay.Avg) 0.0217
               valid loss 0.526254  auc  0.0000 MAE  0.1646 rmse  0.2260  df(ActivateDay.Avg) 0.0036
     train: epoch 96 loss 0.096016  auc  0.0000 MAE  0.1610 rmse  0.2208  df(ActivateDay.Avg) 0.0163
               valid loss 0.529160  auc  0.0000 MAE  0.1604 rmse  0.2249  df(ActivateDay.Avg) 0.0122
     train: epoch 97 loss 0.096141  auc  0.0000 MAE  0.1610 rmse  0.2210  df(ActivateDay.Avg) 0.0111
               valid loss 0.526510  auc  0.0000 MAE  0.1613 rmse  0.2262  df(ActivateDay.Avg) 0.0212
     train: epoch 98 loss 0.096367  auc  0.0000 MAE  0.1612 rmse  0.2212  df(ActivateDay.Avg) 0.0178
               valid loss 0.528611  auc  0.0000 MAE  0.1593 rmse  0.2261  df(ActivateDay.Avg) 0.0280
     train: epoch 99 loss 0.095912  auc  0.0000 MAE  0.1610 rmse  0.2207  df(ActivateDay.Avg) 0.0165
               valid loss 0.526651  auc  0.0000 MAE  0.1610 rmse  0.2251  df(ActivateDay.Avg) 0.0180
best_epoch:  47.0000
best_valid_auc 0.0000 best_valid_MAE 0.1610 best_valid_rmse 0.2248 best_valid_df 0.0324 
best_auc 0.0000 best_MAE 0.1652 rmse 0.2295 df 0.0013
