{'model_name': 'DPCNN', 'dpcnn_conv2_kernel_1': 3, 'dpcnn_conv2_output_size_1': 32, 'dpcnn_conv2_kernel_2': 3, 'dpcnn_conv2_output_size_2': 64, 'liner_1_output_size': 128, 'dropout_p': 0.2, 'seed': 2, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 6, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=6), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3894,  692,  517,  377,  289,  240,  229,  189,  189,  176,  165,
        127,  117,  155,  173,  193,  351])}
     train: epoch 28 loss 0.092143  auc  0.0000 MAE  0.1553 rmse  0.2163  df(ActivateDay.Avg) 0.0141
               valid loss 0.606633  auc  0.0000 MAE  0.1459 rmse  0.2169  df(ActivateDay.Avg) 0.1361
     train: epoch 29 loss 0.092133  auc  0.0000 MAE  0.1554 rmse  0.2163  df(ActivateDay.Avg) 0.0102
               valid loss 0.570001  auc  0.0000 MAE  0.1511 rmse  0.2155  df(ActivateDay.Avg) 0.0778
     train: epoch 30 loss 0.091874  auc  0.0000 MAE  0.1550 rmse  0.2160  df(ActivateDay.Avg) 0.0076
               valid loss 0.579568  auc  0.0000 MAE  0.1503 rmse  0.2161  df(ActivateDay.Avg) 0.1038
     train: epoch 31 loss 0.093041  auc  0.0000 MAE  0.1561 rmse  0.2174  df(ActivateDay.Avg) 0.0075
               valid loss 0.560435  auc  0.0000 MAE  0.1488 rmse  0.2135  df(ActivateDay.Avg) 0.0474
     train: epoch 32 loss 0.091929  auc  0.0000 MAE  0.1549 rmse  0.2161  df(ActivateDay.Avg) 0.0098
               valid loss 0.573687  auc  0.0000 MAE  0.1490 rmse  0.2149  df(ActivateDay.Avg) 0.0693
     train: epoch 33 loss 0.092214  auc  0.0000 MAE  0.1554 rmse  0.2164  df(ActivateDay.Avg) 0.0077
               valid loss 0.536180  auc  0.0000 MAE  0.1549 rmse  0.2137  df(ActivateDay.Avg) 0.0026
     train: epoch 34 loss 0.092119  auc  0.0000 MAE  0.1551 rmse  0.2163  df(ActivateDay.Avg) 0.0120
               valid loss 0.533693  auc  0.0000 MAE  0.1523 rmse  0.2126  df(ActivateDay.Avg) 0.0152
                test loss 0.514166  auc  0.0000 MAE  0.1592 rmse  0.2230  df(ActivateDay.Avg) 0.0387
     train: epoch 35 loss 0.091901  auc  0.0000 MAE  0.1550 rmse  0.2161  df(ActivateDay.Avg) 0.0097
               valid loss 0.550343  auc  0.0000 MAE  0.1527 rmse  0.2146  df(ActivateDay.Avg) 0.0294
     train: epoch 36 loss 0.092305  auc  0.0000 MAE  0.1557 rmse  0.2165  df(ActivateDay.Avg) 0.0113
               valid loss 0.583919  auc  0.0000 MAE  0.1493 rmse  0.2165  df(ActivateDay.Avg) 0.1125
     train: epoch 37 loss 0.091925  auc  0.0000 MAE  0.1550 rmse  0.2161  df(ActivateDay.Avg) 0.0096
               valid loss 0.516644  auc  0.0000 MAE  0.1574 rmse  0.2134  df(ActivateDay.Avg) 0.0443
     train: epoch 38 loss 0.091399  auc  0.0000 MAE  0.1548 rmse  0.2155  df(ActivateDay.Avg) 0.0145
               valid loss 0.573076  auc  0.0000 MAE  0.1523 rmse  0.2169  df(ActivateDay.Avg) 0.0942
     train: epoch 39 loss 0.092808  auc  0.0000 MAE  0.1561 rmse  0.2171  df(ActivateDay.Avg) 0.0072
               valid loss 0.555826  auc  0.0000 MAE  0.1506 rmse  0.2131  df(ActivateDay.Avg) 0.0360
     train: epoch 40 loss 0.091929  auc  0.0000 MAE  0.1554 rmse  0.2161  df(ActivateDay.Avg) 0.0119
               valid loss 0.576240  auc  0.0000 MAE  0.1481 rmse  0.2155  df(ActivateDay.Avg) 0.0723
     train: epoch 41 loss 0.091940  auc  0.0000 MAE  0.1546 rmse  0.2161  df(ActivateDay.Avg) 0.0035
               valid loss 0.514846  auc  0.0000 MAE  0.1539 rmse  0.2134  df(ActivateDay.Avg) 0.0782
     train: epoch 42 loss 0.091727  auc  0.0000 MAE  0.1554 rmse  0.2159  df(ActivateDay.Avg) 0.0149
               valid loss 0.503693  auc  0.0000 MAE  0.1586 rmse  0.2146  df(ActivateDay.Avg) 0.0998
     train: epoch 43 loss 0.091387  auc  0.0000 MAE  0.1547 rmse  0.2155  df(ActivateDay.Avg) 0.0066
               valid loss 0.478840  auc  0.0000 MAE  0.1625 rmse  0.2170  df(ActivateDay.Avg) 0.1856
     train: epoch 44 loss 0.091961  auc  0.0000 MAE  0.1551 rmse  0.2161  df(ActivateDay.Avg) 0.0123
               valid loss 0.527729  auc  0.0000 MAE  0.1549 rmse  0.2135  df(ActivateDay.Avg) 0.0206
     train: epoch 45 loss 0.091456  auc  0.0000 MAE  0.1544 rmse  0.2155  df(ActivateDay.Avg) 0.0032
               valid loss 0.551397  auc  0.0000 MAE  0.1483 rmse  0.2128  df(ActivateDay.Avg) 0.0175
     train: epoch 46 loss 0.091427  auc  0.0000 MAE  0.1543 rmse  0.2155  df(ActivateDay.Avg) 0.0080
               valid loss 0.548997  auc  0.0000 MAE  0.1521 rmse  0.2156  df(ActivateDay.Avg) 0.0069
     train: epoch 47 loss 0.092036  auc  0.0000 MAE  0.1553 rmse  0.2162  df(ActivateDay.Avg) 0.0109
               valid loss 0.568794  auc  0.0000 MAE  0.1525 rmse  0.2160  df(ActivateDay.Avg) 0.0905
     train: epoch 48 loss 0.091167  auc  0.0000 MAE  0.1546 rmse  0.2152  df(ActivateDay.Avg) 0.0081
               valid loss 0.507926  auc  0.0000 MAE  0.1585 rmse  0.2143  df(ActivateDay.Avg) 0.0786
     train: epoch 49 loss 0.091723  auc  0.0000 MAE  0.1552 rmse  0.2158  df(ActivateDay.Avg) 0.0194
               valid loss 0.545869  auc  0.0000 MAE  0.1519 rmse  0.2140  df(ActivateDay.Avg) 0.0217
     train: epoch 50 loss 0.090791  auc  0.0000 MAE  0.1545 rmse  0.2147  df(ActivateDay.Avg) 0.0131
               valid loss 0.558547  auc  0.0000 MAE  0.1480 rmse  0.2138  df(ActivateDay.Avg) 0.0324
     train: epoch 51 loss 0.090718  auc  0.0000 MAE  0.1537 rmse  0.2147  df(ActivateDay.Avg) 0.0116
               valid loss 0.567922  auc  0.0000 MAE  0.1495 rmse  0.2145  df(ActivateDay.Avg) 0.0789
     train: epoch 52 loss 0.091110  auc  0.0000 MAE  0.1545 rmse  0.2151  df(ActivateDay.Avg) 0.0131
               valid loss 0.585237  auc  0.0000 MAE  0.1483 rmse  0.2167  df(ActivateDay.Avg) 0.1016
     train: epoch 53 loss 0.090813  auc  0.0000 MAE  0.1544 rmse  0.2148  df(ActivateDay.Avg) 0.0057
               valid loss 0.508973  auc  0.0000 MAE  0.1567 rmse  0.2142  df(ActivateDay.Avg) 0.0776
     train: epoch 54 loss 0.091201  auc  0.0000 MAE  0.1550 rmse  0.2152  df(ActivateDay.Avg) 0.0189
               valid loss 0.498803  auc  0.0000 MAE  0.1589 rmse  0.2134  df(ActivateDay.Avg) 0.1094
     train: epoch 55 loss 0.090264  auc  0.0000 MAE  0.1534 rmse  0.2141  df(ActivateDay.Avg) 0.0071
               valid loss 0.547247  auc  0.0000 MAE  0.1532 rmse  0.2141  df(ActivateDay.Avg) 0.0383
     train: epoch 56 loss 0.090160  auc  0.0000 MAE  0.1543 rmse  0.2140  df(ActivateDay.Avg) 0.0178
               valid loss 0.562706  auc  0.0000 MAE  0.1448 rmse  0.2127  df(ActivateDay.Avg) 0.0269
     train: epoch 57 loss 0.091489  auc  0.0000 MAE  0.1546 rmse  0.2156  df(ActivateDay.Avg) 0.0120
               valid loss 0.508645  auc  0.0000 MAE  0.1566 rmse  0.2129  df(ActivateDay.Avg) 0.0736
     train: epoch 58 loss 0.090060  auc  0.0000 MAE  0.1535 rmse  0.2139  df(ActivateDay.Avg) 0.0077
               valid loss 0.505720  auc  0.0000 MAE  0.1553 rmse  0.2144  df(ActivateDay.Avg) 0.0982
     train: epoch 59 loss 0.090957  auc  0.0000 MAE  0.1540 rmse  0.2149  df(ActivateDay.Avg) 0.0071
               valid loss 0.517729  auc  0.0000 MAE  0.1563 rmse  0.2130  df(ActivateDay.Avg) 0.0527
     train: epoch 60 loss 0.089916  auc  0.0000 MAE  0.1536 rmse  0.2137  df(ActivateDay.Avg) 0.0159
               valid loss 0.546033  auc  0.0000 MAE  0.1507 rmse  0.2127  df(ActivateDay.Avg) 0.0270
     train: epoch 61 loss 0.091451  auc  0.0000 MAE  0.1545 rmse  0.2155  df(ActivateDay.Avg) 0.0122
               valid loss 0.562823  auc  0.0000 MAE  0.1512 rmse  0.2144  df(ActivateDay.Avg) 0.0755
     train: epoch 62 loss 0.090675  auc  0.0000 MAE  0.1547 rmse  0.2146  df(ActivateDay.Avg) 0.0148
               valid loss 0.594706  auc  0.0000 MAE  0.1436 rmse  0.2169  df(ActivateDay.Avg) 0.0691
     train: epoch 63 loss 0.091068  auc  0.0000 MAE  0.1541 rmse  0.2151  df(ActivateDay.Avg) 0.0107
               valid loss 0.538452  auc  0.0000 MAE  0.1505 rmse  0.2123  df(ActivateDay.Avg) 0.0030
                test loss 0.518982  auc  0.0000 MAE  0.1575 rmse  0.2225  df(ActivateDay.Avg) 0.0208
     train: epoch 64 loss 0.091135  auc  0.0000 MAE  0.1538 rmse  0.2152  df(ActivateDay.Avg) 0.0114
               valid loss 0.558593  auc  0.0000 MAE  0.1523 rmse  0.2147  df(ActivateDay.Avg) 0.0681
     train: epoch 65 loss 0.090317  auc  0.0000 MAE  0.1536 rmse  0.2142  df(ActivateDay.Avg) 0.0053
               valid loss 0.499135  auc  0.0000 MAE  0.1572 rmse  0.2152  df(ActivateDay.Avg) 0.1218
     train: epoch 66 loss 0.090338  auc  0.0000 MAE  0.1536 rmse  0.2142  df(ActivateDay.Avg) 0.0169
               valid loss 0.499787  auc  0.0000 MAE  0.1616 rmse  0.2148  df(ActivateDay.Avg) 0.0944
     train: epoch 67 loss 0.090015  auc  0.0000 MAE  0.1533 rmse  0.2138  df(ActivateDay.Avg) 0.0113
               valid loss 0.543613  auc  0.0000 MAE  0.1501 rmse  0.2133  df(ActivateDay.Avg) 0.0068
     train: epoch 68 loss 0.090879  auc  0.0000 MAE  0.1548 rmse  0.2149  df(ActivateDay.Avg) 0.0146
               valid loss 0.573298  auc  0.0000 MAE  0.1498 rmse  0.2150  df(ActivateDay.Avg) 0.0921
     train: epoch 69 loss 0.090777  auc  0.0000 MAE  0.1537 rmse  0.2147  df(ActivateDay.Avg) 0.0042
               valid loss 0.510012  auc  0.0000 MAE  0.1556 rmse  0.2121  df(ActivateDay.Avg) 0.0702
                test loss 0.491704  auc  0.0000 MAE  0.1630 rmse  0.2224  df(ActivateDay.Avg) 0.0915
     train: epoch 70 loss 0.090625  auc  0.0000 MAE  0.1536 rmse  0.2145  df(ActivateDay.Avg) 0.0113
               valid loss 0.561685  auc  0.0000 MAE  0.1483 rmse  0.2128  df(ActivateDay.Avg) 0.0545
     train: epoch 71 loss 0.089599  auc  0.0000 MAE  0.1535 rmse  0.2133  df(ActivateDay.Avg) 0.0190
               valid loss 0.559350  auc  0.0000 MAE  0.1485 rmse  0.2125  df(ActivateDay.Avg) 0.0482
     train: epoch 72 loss 0.090555  auc  0.0000 MAE  0.1540 rmse  0.2145  df(ActivateDay.Avg) 0.0102
               valid loss 0.525596  auc  0.0000 MAE  0.1538 rmse  0.2132  df(ActivateDay.Avg) 0.0267
     train: epoch 73 loss 0.090321  auc  0.0000 MAE  0.1539 rmse  0.2142  df(ActivateDay.Avg) 0.0143
               valid loss 0.601466  auc  0.0000 MAE  0.1461 rmse  0.2166  df(ActivateDay.Avg) 0.1339
     train: epoch 74 loss 0.090678  auc  0.0000 MAE  0.1544 rmse  0.2146  df(ActivateDay.Avg) 0.0118
               valid loss 0.558463  auc  0.0000 MAE  0.1469 rmse  0.2128  df(ActivateDay.Avg) 0.0328
     train: epoch 75 loss 0.090270  auc  0.0000 MAE  0.1533 rmse  0.2141  df(ActivateDay.Avg) 0.0051
               valid loss 0.556649  auc  0.0000 MAE  0.1487 rmse  0.2134  df(ActivateDay.Avg) 0.0349
     train: epoch 76 loss 0.090372  auc  0.0000 MAE  0.1537 rmse  0.2143  df(ActivateDay.Avg) 0.0121
               valid loss 0.511292  auc  0.0000 MAE  0.1578 rmse  0.2139  df(ActivateDay.Avg) 0.0701
     train: epoch 77 loss 0.091667  auc  0.0000 MAE  0.1543 rmse  0.2158  df(ActivateDay.Avg) 0.0126
               valid loss 0.514372  auc  0.0000 MAE  0.1540 rmse  0.2136  df(ActivateDay.Avg) 0.0813
     train: epoch 78 loss 0.089777  auc  0.0000 MAE  0.1531 rmse  0.2135  df(ActivateDay.Avg) 0.0129
               valid loss 0.533715  auc  0.0000 MAE  0.1538 rmse  0.2131  df(ActivateDay.Avg) 0.0093
     train: epoch 79 loss 0.091192  auc  0.0000 MAE  0.1545 rmse  0.2152  df(ActivateDay.Avg) 0.0120
               valid loss 0.604490  auc  0.0000 MAE  0.1514 rmse  0.2210  df(ActivateDay.Avg) 0.1586
     train: epoch 80 loss 0.090681  auc  0.0000 MAE  0.1541 rmse  0.2146  df(ActivateDay.Avg) 0.0091
               valid loss 0.536756  auc  0.0000 MAE  0.1522 rmse  0.2131  df(ActivateDay.Avg) 0.0008
     train: epoch 81 loss 0.090064  auc  0.0000 MAE  0.1534 rmse  0.2139  df(ActivateDay.Avg) 0.0123
               valid loss 0.554076  auc  0.0000 MAE  0.1488 rmse  0.2124  df(ActivateDay.Avg) 0.0342
     train: epoch 82 loss 0.090614  auc  0.0000 MAE  0.1535 rmse  0.2145  df(ActivateDay.Avg) 0.0072
               valid loss 0.515262  auc  0.0000 MAE  0.1558 rmse  0.2125  df(ActivateDay.Avg) 0.0525
     train: epoch 83 loss 0.090163  auc  0.0000 MAE  0.1543 rmse  0.2140  df(ActivateDay.Avg) 0.0142
               valid loss 0.517124  auc  0.0000 MAE  0.1531 rmse  0.2127  df(ActivateDay.Avg) 0.0668
     train: epoch 84 loss 0.090109  auc  0.0000 MAE  0.1534 rmse  0.2139  df(ActivateDay.Avg) 0.0129
               valid loss 0.502234  auc  0.0000 MAE  0.1587 rmse  0.2142  df(ActivateDay.Avg) 0.0937
     train: epoch 85 loss 0.089945  auc  0.0000 MAE  0.1531 rmse  0.2137  df(ActivateDay.Avg) 0.0141
               valid loss 0.562166  auc  0.0000 MAE  0.1511 rmse  0.2141  df(ActivateDay.Avg) 0.0661
     train: epoch 86 loss 0.090706  auc  0.0000 MAE  0.1549 rmse  0.2146  df(ActivateDay.Avg) 0.0162
               valid loss 0.572811  auc  0.0000 MAE  0.1481 rmse  0.2146  df(ActivateDay.Avg) 0.0692
     train: epoch 87 loss 0.090004  auc  0.0000 MAE  0.1533 rmse  0.2138  df(ActivateDay.Avg) 0.0170
               valid loss 0.576725  auc  0.0000 MAE  0.1480 rmse  0.2137  df(ActivateDay.Avg) 0.0995
     train: epoch 88 loss 0.089998  auc  0.0000 MAE  0.1533 rmse  0.2138  df(ActivateDay.Avg) 0.0091
               valid loss 0.577209  auc  0.0000 MAE  0.1466 rmse  0.2148  df(ActivateDay.Avg) 0.0838
     train: epoch 89 loss 0.090580  auc  0.0000 MAE  0.1531 rmse  0.2145  df(ActivateDay.Avg) 0.0093
               valid loss 0.570923  auc  0.0000 MAE  0.1544 rmse  0.2179  df(ActivateDay.Avg) 0.1061
     train: epoch 90 loss 0.090633  auc  0.0000 MAE  0.1544 rmse  0.2146  df(ActivateDay.Avg) 0.0130
               valid loss 0.545419  auc  0.0000 MAE  0.1483 rmse  0.2113  df(ActivateDay.Avg) 0.0113
                test loss 0.524805  auc  0.0000 MAE  0.1557 rmse  0.2221  df(ActivateDay.Avg) 0.0137
     train: epoch 91 loss 0.089339  auc  0.0000 MAE  0.1533 rmse  0.2130  df(ActivateDay.Avg) 0.0219
               valid loss 0.564629  auc  0.0000 MAE  0.1479 rmse  0.2125  df(ActivateDay.Avg) 0.0747
     train: epoch 92 loss 0.089885  auc  0.0000 MAE  0.1533 rmse  0.2137  df(ActivateDay.Avg) 0.0071
               valid loss 0.532215  auc  0.0000 MAE  0.1495 rmse  0.2124  df(ActivateDay.Avg) 0.0343
     train: epoch 93 loss 0.090077  auc  0.0000 MAE  0.1538 rmse  0.2139  df(ActivateDay.Avg) 0.0177
               valid loss 0.547811  auc  0.0000 MAE  0.1491 rmse  0.2124  df(ActivateDay.Avg) 0.0199
     train: epoch 94 loss 0.089389  auc  0.0000 MAE  0.1529 rmse  0.2131  df(ActivateDay.Avg) 0.0168
               valid loss 0.607368  auc  0.0000 MAE  0.1499 rmse  0.2196  df(ActivateDay.Avg) 0.1648
     train: epoch 95 loss 0.089926  auc  0.0000 MAE  0.1527 rmse  0.2137  df(ActivateDay.Avg) 0.0028
               valid loss 0.540459  auc  0.0000 MAE  0.1493 rmse  0.2113  df(ActivateDay.Avg) 0.0031
                test loss 0.520649  auc  0.0000 MAE  0.1568 rmse  0.2220  df(ActivateDay.Avg) 0.0193
     train: epoch 96 loss 0.089632  auc  0.0000 MAE  0.1533 rmse  0.2134  df(ActivateDay.Avg) 0.0140
               valid loss 0.533559  auc  0.0000 MAE  0.1521 rmse  0.2127  df(ActivateDay.Avg) 0.0073
     train: epoch 97 loss 0.090399  auc  0.0000 MAE  0.1535 rmse  0.2143  df(ActivateDay.Avg) 0.0090
               valid loss 0.568411  auc  0.0000 MAE  0.1500 rmse  0.2145  df(ActivateDay.Avg) 0.0846
     train: epoch 98 loss 0.090923  auc  0.0000 MAE  0.1553 rmse  0.2149  df(ActivateDay.Avg) 0.0185
               valid loss 0.584360  auc  0.0000 MAE  0.1457 rmse  0.2142  df(ActivateDay.Avg) 0.0866
     train: epoch 99 loss 0.089693  auc  0.0000 MAE  0.1531 rmse  0.2134  df(ActivateDay.Avg) 0.0141
               valid loss 0.578848  auc  0.0000 MAE  0.1474 rmse  0.2153  df(ActivateDay.Avg) 0.0824
best_epoch:  95.0000
best_valid_auc 0.0000 best_valid_MAE 0.1493 best_valid_rmse 0.2113 best_valid_df 0.0031 
best_auc 0.0000 best_MAE 0.1568 rmse 0.2220 df 0.0193
