{'model_name': 'MLP', 'embedding_size': 64, 'batch_norm': 1, 'batch_norm_decay': 0.095, 'deep_layers': [100, 50], 'dropout_p': 0.2, 'seed': 3, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.0001, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 5, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=5), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3911,  668,  493,  398,  283,  260,  234,  166,  188,  185,  147,
        139,  129,  163,  169,  188,  352])}
     train: epoch 11 loss 0.091830  auc  0.0000 MAE  0.1485 rmse  0.2160  df(ActivateDay.Avg) 0.0312
               valid loss 0.594787  auc  0.0000 MAE  0.1559 rmse  0.2263  df(ActivateDay.Avg) 0.0293
     train: epoch 12 loss 0.090243  auc  0.0000 MAE  0.1480 rmse  0.2141  df(ActivateDay.Avg) 0.0418
               valid loss 0.590506  auc  0.0000 MAE  0.1574 rmse  0.2256  df(ActivateDay.Avg) 0.0529
                test loss 0.595780  auc  0.0000 MAE  0.1691 rmse  0.2371  df(ActivateDay.Avg) 0.0724
     train: epoch 13 loss 0.091224  auc  0.0000 MAE  0.1474 rmse  0.2153  df(ActivateDay.Avg) 0.0449
               valid loss 0.609501  auc  0.0000 MAE  0.1521 rmse  0.2276  df(ActivateDay.Avg) 0.0161
     train: epoch 14 loss 0.090083  auc  0.0000 MAE  0.1466 rmse  0.2139  df(ActivateDay.Avg) 0.0327
               valid loss 0.574875  auc  0.0000 MAE  0.1596 rmse  0.2264  df(ActivateDay.Avg) 0.0128
     train: epoch 15 loss 0.089548  auc  0.0000 MAE  0.1476 rmse  0.2133  df(ActivateDay.Avg) 0.0335
               valid loss 0.640649  auc  0.0000 MAE  0.1500 rmse  0.2266  df(ActivateDay.Avg) 0.1001
     train: epoch 16 loss 0.089360  auc  0.0000 MAE  0.1465 rmse  0.2130  df(ActivateDay.Avg) 0.0400
               valid loss 0.618668  auc  0.0000 MAE  0.1505 rmse  0.2247  df(ActivateDay.Avg) 0.0562
                test loss 0.629632  auc  0.0000 MAE  0.1624 rmse  0.2382  df(ActivateDay.Avg) 0.0773
     train: epoch 17 loss 0.087098  auc  0.0000 MAE  0.1447 rmse  0.2103  df(ActivateDay.Avg) 0.0351
               valid loss 0.573138  auc  0.0000 MAE  0.1579 rmse  0.2259  df(ActivateDay.Avg) 0.0009
     train: epoch 18 loss 0.086838  auc  0.0000 MAE  0.1450 rmse  0.2100  df(ActivateDay.Avg) 0.0269
               valid loss 0.606982  auc  0.0000 MAE  0.1540 rmse  0.2275  df(ActivateDay.Avg) 0.0476
     train: epoch 19 loss 0.086764  auc  0.0000 MAE  0.1449 rmse  0.2099  df(ActivateDay.Avg) 0.0290
               valid loss 0.624588  auc  0.0000 MAE  0.1526 rmse  0.2265  df(ActivateDay.Avg) 0.0942
     train: epoch 20 loss 0.085781  auc  0.0000 MAE  0.1434 rmse  0.2087  df(ActivateDay.Avg) 0.0351
               valid loss 0.589086  auc  0.0000 MAE  0.1544 rmse  0.2242  df(ActivateDay.Avg) 0.0422
                test loss 0.597958  auc  0.0000 MAE  0.1672 rmse  0.2382  df(ActivateDay.Avg) 0.0709
     train: epoch 21 loss 0.085179  auc  0.0000 MAE  0.1437 rmse  0.2080  df(ActivateDay.Avg) 0.0237
               valid loss 0.580762  auc  0.0000 MAE  0.1547 rmse  0.2244  df(ActivateDay.Avg) 0.0087
     train: epoch 22 loss 0.083462  auc  0.0000 MAE  0.1425 rmse  0.2059  df(ActivateDay.Avg) 0.0224
               valid loss 0.607512  auc  0.0000 MAE  0.1522 rmse  0.2252  df(ActivateDay.Avg) 0.0562
     train: epoch 23 loss 0.083590  auc  0.0000 MAE  0.1414 rmse  0.2061  df(ActivateDay.Avg) 0.0224
               valid loss 0.560858  auc  0.0000 MAE  0.1569 rmse  0.2257  df(ActivateDay.Avg) 0.0453
     train: epoch 24 loss 0.083107  auc  0.0000 MAE  0.1419 rmse  0.2055  df(ActivateDay.Avg) 0.0208
               valid loss 0.594479  auc  0.0000 MAE  0.1534 rmse  0.2241  df(ActivateDay.Avg) 0.0429
                test loss 0.603003  auc  0.0000 MAE  0.1650 rmse  0.2374  df(ActivateDay.Avg) 0.0685
     train: epoch 25 loss 0.082070  auc  0.0000 MAE  0.1404 rmse  0.2042  df(ActivateDay.Avg) 0.0210
               valid loss 0.599093  auc  0.0000 MAE  0.1542 rmse  0.2266  df(ActivateDay.Avg) 0.0444
     train: epoch 26 loss 0.080300  auc  0.0000 MAE  0.1389 rmse  0.2020  df(ActivateDay.Avg) 0.0209
               valid loss 0.622950  auc  0.0000 MAE  0.1542 rmse  0.2289  df(ActivateDay.Avg) 0.0877
     train: epoch 27 loss 0.080159  auc  0.0000 MAE  0.1388 rmse  0.2018  df(ActivateDay.Avg) 0.0230
               valid loss 0.569961  auc  0.0000 MAE  0.1586 rmse  0.2277  df(ActivateDay.Avg) 0.0305
     train: epoch 28 loss 0.080454  auc  0.0000 MAE  0.1396 rmse  0.2022  df(ActivateDay.Avg) 0.0223
               valid loss 0.616331  auc  0.0000 MAE  0.1518 rmse  0.2278  df(ActivateDay.Avg) 0.0573
     train: epoch 29 loss 0.079944  auc  0.0000 MAE  0.1377 rmse  0.2015  df(ActivateDay.Avg) 0.0111
               valid loss 0.621176  auc  0.0000 MAE  0.1510 rmse  0.2261  df(ActivateDay.Avg) 0.0650
     train: epoch 30 loss 0.079830  auc  0.0000 MAE  0.1390 rmse  0.2014  df(ActivateDay.Avg) 0.0210
               valid loss 0.568270  auc  0.0000 MAE  0.1582 rmse  0.2265  df(ActivateDay.Avg) 0.0179
     train: epoch 31 loss 0.078651  auc  0.0000 MAE  0.1375 rmse  0.1999  df(ActivateDay.Avg) 0.0205
               valid loss 0.576462  auc  0.0000 MAE  0.1590 rmse  0.2278  df(ActivateDay.Avg) 0.0084
     train: epoch 32 loss 0.077770  auc  0.0000 MAE  0.1367 rmse  0.1988  df(ActivateDay.Avg) 0.0098
               valid loss 0.638145  auc  0.0000 MAE  0.1491 rmse  0.2279  df(ActivateDay.Avg) 0.0731
     train: epoch 33 loss 0.077962  auc  0.0000 MAE  0.1359 rmse  0.1990  df(ActivateDay.Avg) 0.0169
               valid loss 0.622716  auc  0.0000 MAE  0.1531 rmse  0.2283  df(ActivateDay.Avg) 0.0861
     train: epoch 34 loss 0.076215  auc  0.0000 MAE  0.1359 rmse  0.1968  df(ActivateDay.Avg) 0.0157
               valid loss 0.597296  auc  0.0000 MAE  0.1554 rmse  0.2275  df(ActivateDay.Avg) 0.0393
     train: epoch 35 loss 0.075398  auc  0.0000 MAE  0.1345 rmse  0.1957  df(ActivateDay.Avg) 0.0182
               valid loss 0.658001  auc  0.0000 MAE  0.1476 rmse  0.2283  df(ActivateDay.Avg) 0.1151
     train: epoch 36 loss 0.075622  auc  0.0000 MAE  0.1348 rmse  0.1960  df(ActivateDay.Avg) 0.0182
               valid loss 0.640793  auc  0.0000 MAE  0.1488 rmse  0.2278  df(ActivateDay.Avg) 0.1012
     train: epoch 37 loss 0.075428  auc  0.0000 MAE  0.1339 rmse  0.1957  df(ActivateDay.Avg) 0.0143
               valid loss 0.593990  auc  0.0000 MAE  0.1550 rmse  0.2271  df(ActivateDay.Avg) 0.0299
     train: epoch 38 loss 0.074892  auc  0.0000 MAE  0.1339 rmse  0.1950  df(ActivateDay.Avg) 0.0169
               valid loss 0.595851  auc  0.0000 MAE  0.1540 rmse  0.2277  df(ActivateDay.Avg) 0.0145
     train: epoch 39 loss 0.073218  auc  0.0000 MAE  0.1318 rmse  0.1928  df(ActivateDay.Avg) 0.0127
               valid loss 0.569192  auc  0.0000 MAE  0.1569 rmse  0.2263  df(ActivateDay.Avg) 0.0239
     train: epoch 40 loss 0.073098  auc  0.0000 MAE  0.1328 rmse  0.1927  df(ActivateDay.Avg) 0.0086
               valid loss 0.594336  auc  0.0000 MAE  0.1562 rmse  0.2300  df(ActivateDay.Avg) 0.0112
     train: epoch 41 loss 0.072578  auc  0.0000 MAE  0.1320 rmse  0.1920  df(ActivateDay.Avg) 0.0119
               valid loss 0.598582  auc  0.0000 MAE  0.1553 rmse  0.2308  df(ActivateDay.Avg) 0.0164
     train: epoch 42 loss 0.072786  auc  0.0000 MAE  0.1317 rmse  0.1923  df(ActivateDay.Avg) 0.0076
               valid loss 0.589191  auc  0.0000 MAE  0.1563 rmse  0.2293  df(ActivateDay.Avg) 0.0010
     train: epoch 43 loss 0.072063  auc  0.0000 MAE  0.1305 rmse  0.1913  df(ActivateDay.Avg) 0.0200
               valid loss 0.633151  auc  0.0000 MAE  0.1526 rmse  0.2314  df(ActivateDay.Avg) 0.0767
     train: epoch 44 loss 0.072008  auc  0.0000 MAE  0.1304 rmse  0.1912  df(ActivateDay.Avg) 0.0162
               valid loss 0.656212  auc  0.0000 MAE  0.1494 rmse  0.2294  df(ActivateDay.Avg) 0.0952
     train: epoch 45 loss 0.071679  auc  0.0000 MAE  0.1301 rmse  0.1908  df(ActivateDay.Avg) 0.0131
               valid loss 0.595980  auc  0.0000 MAE  0.1546 rmse  0.2282  df(ActivateDay.Avg) 0.0219
     train: epoch 46 loss 0.070357  auc  0.0000 MAE  0.1292 rmse  0.1890  df(ActivateDay.Avg) 0.0168
               valid loss 0.617180  auc  0.0000 MAE  0.1531 rmse  0.2301  df(ActivateDay.Avg) 0.0411
     train: epoch 47 loss 0.069034  auc  0.0000 MAE  0.1277 rmse  0.1873  df(ActivateDay.Avg) 0.0116
               valid loss 0.604310  auc  0.0000 MAE  0.1547 rmse  0.2299  df(ActivateDay.Avg) 0.0408
     train: epoch 48 loss 0.068626  auc  0.0000 MAE  0.1275 rmse  0.1867  df(ActivateDay.Avg) 0.0089
               valid loss 0.672076  auc  0.0000 MAE  0.1493 rmse  0.2312  df(ActivateDay.Avg) 0.1332
     train: epoch 49 loss 0.069122  auc  0.0000 MAE  0.1278 rmse  0.1874  df(ActivateDay.Avg) 0.0124
               valid loss 0.596745  auc  0.0000 MAE  0.1574 rmse  0.2297  df(ActivateDay.Avg) 0.0338
     train: epoch 50 loss 0.068428  auc  0.0000 MAE  0.1285 rmse  0.1864  df(ActivateDay.Avg) 0.0072
               valid loss 0.619573  auc  0.0000 MAE  0.1537 rmse  0.2298  df(ActivateDay.Avg) 0.0649
     train: epoch 51 loss 0.069184  auc  0.0000 MAE  0.1284 rmse  0.1875  df(ActivateDay.Avg) 0.0167
               valid loss 0.641114  auc  0.0000 MAE  0.1503 rmse  0.2307  df(ActivateDay.Avg) 0.0822
     train: epoch 52 loss 0.067278  auc  0.0000 MAE  0.1264 rmse  0.1849  df(ActivateDay.Avg) 0.0102
               valid loss 0.643302  auc  0.0000 MAE  0.1503 rmse  0.2308  df(ActivateDay.Avg) 0.0782
     train: epoch 53 loss 0.067655  auc  0.0000 MAE  0.1270 rmse  0.1854  df(ActivateDay.Avg) 0.0094
               valid loss 0.607163  auc  0.0000 MAE  0.1550 rmse  0.2312  df(ActivateDay.Avg) 0.0419
     train: epoch 54 loss 0.067327  auc  0.0000 MAE  0.1267 rmse  0.1849  df(ActivateDay.Avg) 0.0122
               valid loss 0.625028  auc  0.0000 MAE  0.1518 rmse  0.2323  df(ActivateDay.Avg) 0.0338
     train: epoch 55 loss 0.068831  auc  0.0000 MAE  0.1273 rmse  0.1870  df(ActivateDay.Avg) 0.0150
               valid loss 0.601314  auc  0.0000 MAE  0.1553 rmse  0.2318  df(ActivateDay.Avg) 0.0194
     train: epoch 56 loss 0.067101  auc  0.0000 MAE  0.1265 rmse  0.1846  df(ActivateDay.Avg) 0.0016
               valid loss 0.596085  auc  0.0000 MAE  0.1608 rmse  0.2333  df(ActivateDay.Avg) 0.0248
     train: epoch 57 loss 0.066080  auc  0.0000 MAE  0.1256 rmse  0.1832  df(ActivateDay.Avg) 0.0054
               valid loss 0.578647  auc  0.0000 MAE  0.1620 rmse  0.2349  df(ActivateDay.Avg) 0.0332
     train: epoch 58 loss 0.066610  auc  0.0000 MAE  0.1259 rmse  0.1839  df(ActivateDay.Avg) 0.0048
               valid loss 0.581922  auc  0.0000 MAE  0.1568 rmse  0.2311  df(ActivateDay.Avg) 0.0248
     train: epoch 59 loss 0.064476  auc  0.0000 MAE  0.1249 rmse  0.1810  df(ActivateDay.Avg) 0.0024
               valid loss 0.598716  auc  0.0000 MAE  0.1567 rmse  0.2328  df(ActivateDay.Avg) 0.0104
     train: epoch 60 loss 0.063620  auc  0.0000 MAE  0.1223 rmse  0.1798  df(ActivateDay.Avg) 0.0055
               valid loss 0.612973  auc  0.0000 MAE  0.1568 rmse  0.2337  df(ActivateDay.Avg) 0.0302
     train: epoch 61 loss 0.065277  auc  0.0000 MAE  0.1244 rmse  0.1821  df(ActivateDay.Avg) 0.0046
               valid loss 0.574448  auc  0.0000 MAE  0.1558 rmse  0.2313  df(ActivateDay.Avg) 0.0516
     train: epoch 62 loss 0.064304  auc  0.0000 MAE  0.1226 rmse  0.1807  df(ActivateDay.Avg) 0.0149
               valid loss 0.588000  auc  0.0000 MAE  0.1560 rmse  0.2315  df(ActivateDay.Avg) 0.0241
     train: epoch 63 loss 0.063957  auc  0.0000 MAE  0.1239 rmse  0.1802  df(ActivateDay.Avg) 0.0004
               valid loss 0.592332  auc  0.0000 MAE  0.1597 rmse  0.2346  df(ActivateDay.Avg) 0.0146
     train: epoch 64 loss 0.062460  auc  0.0000 MAE  0.1213 rmse  0.1781  df(ActivateDay.Avg) 0.0135
               valid loss 0.548913  auc  0.0000 MAE  0.1667 rmse  0.2355  df(ActivateDay.Avg) 0.1112
     train: epoch 65 loss 0.063111  auc  0.0000 MAE  0.1221 rmse  0.1790  df(ActivateDay.Avg) 0.0001
               valid loss 0.628519  auc  0.0000 MAE  0.1533 rmse  0.2332  df(ActivateDay.Avg) 0.0429
     train: epoch 66 loss 0.061330  auc  0.0000 MAE  0.1206 rmse  0.1765  df(ActivateDay.Avg) 0.0077
               valid loss 0.607641  auc  0.0000 MAE  0.1563 rmse  0.2354  df(ActivateDay.Avg) 0.0045
     train: epoch 67 loss 0.061961  auc  0.0000 MAE  0.1210 rmse  0.1774  df(ActivateDay.Avg) 0.0030
               valid loss 0.568109  auc  0.0000 MAE  0.1599 rmse  0.2346  df(ActivateDay.Avg) 0.0860
     train: epoch 68 loss 0.061379  auc  0.0000 MAE  0.1208 rmse  0.1766  df(ActivateDay.Avg) 0.0029
               valid loss 0.637770  auc  0.0000 MAE  0.1560 rmse  0.2350  df(ActivateDay.Avg) 0.0633
     train: epoch 69 loss 0.060186  auc  0.0000 MAE  0.1194 rmse  0.1748  df(ActivateDay.Avg) 0.0111
               valid loss 0.604965  auc  0.0000 MAE  0.1572 rmse  0.2349  df(ActivateDay.Avg) 0.0007
     train: epoch 70 loss 0.060367  auc  0.0000 MAE  0.1196 rmse  0.1751  df(ActivateDay.Avg) 0.0032
               valid loss 0.601364  auc  0.0000 MAE  0.1583 rmse  0.2342  df(ActivateDay.Avg) 0.0051
     train: epoch 71 loss 0.059091  auc  0.0000 MAE  0.1181 rmse  0.1732  df(ActivateDay.Avg) 0.0006
               valid loss 0.622110  auc  0.0000 MAE  0.1567 rmse  0.2334  df(ActivateDay.Avg) 0.0386
     train: epoch 72 loss 0.059507  auc  0.0000 MAE  0.1185 rmse  0.1739  df(ActivateDay.Avg) 0.0084
               valid loss 0.612890  auc  0.0000 MAE  0.1579 rmse  0.2340  df(ActivateDay.Avg) 0.0172
     train: epoch 73 loss 0.059298  auc  0.0000 MAE  0.1186 rmse  0.1736  df(ActivateDay.Avg) 0.0077
               valid loss 0.622544  auc  0.0000 MAE  0.1533 rmse  0.2331  df(ActivateDay.Avg) 0.0248
     train: epoch 74 loss 0.058219  auc  0.0000 MAE  0.1171 rmse  0.1720  df(ActivateDay.Avg) 0.0039
               valid loss 0.610646  auc  0.0000 MAE  0.1556 rmse  0.2344  df(ActivateDay.Avg) 0.0109
     train: epoch 75 loss 0.057624  auc  0.0000 MAE  0.1162 rmse  0.1711  df(ActivateDay.Avg) 0.0057
               valid loss 0.632285  auc  0.0000 MAE  0.1543 rmse  0.2367  df(ActivateDay.Avg) 0.0196
     train: epoch 76 loss 0.058201  auc  0.0000 MAE  0.1157 rmse  0.1719  df(ActivateDay.Avg) 0.0128
               valid loss 0.670981  auc  0.0000 MAE  0.1505 rmse  0.2350  df(ActivateDay.Avg) 0.0973
     train: epoch 77 loss 0.057776  auc  0.0000 MAE  0.1162 rmse  0.1713  df(ActivateDay.Avg) 0.0101
               valid loss 0.591455  auc  0.0000 MAE  0.1588 rmse  0.2341  df(ActivateDay.Avg) 0.0194
     train: epoch 78 loss 0.058522  auc  0.0000 MAE  0.1178 rmse  0.1724  df(ActivateDay.Avg) 0.0045
               valid loss 0.655035  auc  0.0000 MAE  0.1521 rmse  0.2341  df(ActivateDay.Avg) 0.0918
     train: epoch 79 loss 0.056831  auc  0.0000 MAE  0.1159 rmse  0.1699  df(ActivateDay.Avg) 0.0065
               valid loss 0.640616  auc  0.0000 MAE  0.1537 rmse  0.2367  df(ActivateDay.Avg) 0.0316
     train: epoch 80 loss 0.058511  auc  0.0000 MAE  0.1169 rmse  0.1724  df(ActivateDay.Avg) 0.0064
               valid loss 0.622911  auc  0.0000 MAE  0.1593 rmse  0.2362  df(ActivateDay.Avg) 0.0419
     train: epoch 81 loss 0.056297  auc  0.0000 MAE  0.1152 rmse  0.1691  df(ActivateDay.Avg) 0.0135
               valid loss 0.599276  auc  0.0000 MAE  0.1575 rmse  0.2357  df(ActivateDay.Avg) 0.0279
     train: epoch 82 loss 0.056117  auc  0.0000 MAE  0.1146 rmse  0.1688  df(ActivateDay.Avg) 0.0022
               valid loss 0.660273  auc  0.0000 MAE  0.1532 rmse  0.2373  df(ActivateDay.Avg) 0.0926
     train: epoch 83 loss 0.055674  auc  0.0000 MAE  0.1146 rmse  0.1682  df(ActivateDay.Avg) 0.0007
               valid loss 0.594734  auc  0.0000 MAE  0.1594 rmse  0.2370  df(ActivateDay.Avg) 0.0349
     train: epoch 84 loss 0.056646  auc  0.0000 MAE  0.1154 rmse  0.1696  df(ActivateDay.Avg) 0.0060
               valid loss 0.655852  auc  0.0000 MAE  0.1537 rmse  0.2376  df(ActivateDay.Avg) 0.0644
     train: epoch 85 loss 0.054575  auc  0.0000 MAE  0.1136 rmse  0.1665  df(ActivateDay.Avg) 0.0095
               valid loss 0.599150  auc  0.0000 MAE  0.1591 rmse  0.2383  df(ActivateDay.Avg) 0.0439
     train: epoch 86 loss 0.054823  auc  0.0000 MAE  0.1140 rmse  0.1669  df(ActivateDay.Avg) 0.0089
               valid loss 0.637116  auc  0.0000 MAE  0.1589 rmse  0.2375  df(ActivateDay.Avg) 0.0496
     train: epoch 87 loss 0.055199  auc  0.0000 MAE  0.1139 rmse  0.1674  df(ActivateDay.Avg) 0.0090
               valid loss 0.664387  auc  0.0000 MAE  0.1535 rmse  0.2374  df(ActivateDay.Avg) 0.0873
     train: epoch 88 loss 0.055102  auc  0.0000 MAE  0.1134 rmse  0.1673  df(ActivateDay.Avg) 0.0091
               valid loss 0.630275  auc  0.0000 MAE  0.1569 rmse  0.2358  df(ActivateDay.Avg) 0.0424
     train: epoch 89 loss 0.052943  auc  0.0000 MAE  0.1124 rmse  0.1640  df(ActivateDay.Avg) 0.0034
               valid loss 0.616721  auc  0.0000 MAE  0.1589 rmse  0.2381  df(ActivateDay.Avg) 0.0061
     train: epoch 90 loss 0.053873  auc  0.0000 MAE  0.1124 rmse  0.1654  df(ActivateDay.Avg) 0.0077
               valid loss 0.628751  auc  0.0000 MAE  0.1582 rmse  0.2390  df(ActivateDay.Avg) 0.0202
     train: epoch 91 loss 0.053870  auc  0.0000 MAE  0.1126 rmse  0.1654  df(ActivateDay.Avg) 0.0101
               valid loss 0.617922  auc  0.0000 MAE  0.1576 rmse  0.2380  df(ActivateDay.Avg) 0.0027
     train: epoch 92 loss 0.051900  auc  0.0000 MAE  0.1100 rmse  0.1624  df(ActivateDay.Avg) 0.0020
               valid loss 0.594894  auc  0.0000 MAE  0.1650 rmse  0.2377  df(ActivateDay.Avg) 0.0120
     train: epoch 93 loss 0.052825  auc  0.0000 MAE  0.1117 rmse  0.1638  df(ActivateDay.Avg) 0.0115
               valid loss 0.660388  auc  0.0000 MAE  0.1557 rmse  0.2407  df(ActivateDay.Avg) 0.0533
     train: epoch 94 loss 0.053521  auc  0.0000 MAE  0.1116 rmse  0.1649  df(ActivateDay.Avg) 0.0053
               valid loss 0.639838  auc  0.0000 MAE  0.1556 rmse  0.2376  df(ActivateDay.Avg) 0.0455
     train: epoch 95 loss 0.054305  auc  0.0000 MAE  0.1125 rmse  0.1661  df(ActivateDay.Avg) 0.0035
               valid loss 0.625116  auc  0.0000 MAE  0.1607 rmse  0.2393  df(ActivateDay.Avg) 0.0270
     train: epoch 96 loss 0.053693  auc  0.0000 MAE  0.1110 rmse  0.1651  df(ActivateDay.Avg) 0.0080
               valid loss 0.635550  auc  0.0000 MAE  0.1595 rmse  0.2398  df(ActivateDay.Avg) 0.0408
     train: epoch 97 loss 0.051540  auc  0.0000 MAE  0.1095 rmse  0.1618  df(ActivateDay.Avg) 0.0039
               valid loss 0.656999  auc  0.0000 MAE  0.1557 rmse  0.2403  df(ActivateDay.Avg) 0.0663
     train: epoch 98 loss 0.052573  auc  0.0000 MAE  0.1103 rmse  0.1634  df(ActivateDay.Avg) 0.0020
               valid loss 0.622606  auc  0.0000 MAE  0.1592 rmse  0.2391  df(ActivateDay.Avg) 0.0158
     train: epoch 99 loss 0.049955  auc  0.0000 MAE  0.1081 rmse  0.1593  df(ActivateDay.Avg) 0.0020
               valid loss 0.636822  auc  0.0000 MAE  0.1570 rmse  0.2377  df(ActivateDay.Avg) 0.0425
best_epoch:  24.0000
best_valid_auc 0.0000 best_valid_MAE 0.1534 best_valid_rmse 0.2241 best_valid_df 0.0429 
best_auc 0.0000 best_MAE 0.1650 rmse 0.2374 df 0.0685
