{'model_name': 'CLSA', 'clas_conv2_kernel': 3, 'clsa_conv2_output_size': 7, 'clas_pool_kernel': 2, 'lstm_input_size': 100, 'hidden_size': 14, 'attention_input_size': 28, 'seed': 3, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 3, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=3), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23273,  6098,  3348,  2442,  1930,  1635,  1322,  1028,   842,
         639,   485,   370,   288,   199,   134,   100,    81,    57,
          37,    27,    24,    16,    10,    11])}
               valid loss 4.425749  auc  0.0000 MAE  0.0914 rmse  0.1291  df(ActivateDay.Avg) 0.0176
     train: epoch 45 loss 0.182966  auc  0.0000 MAE  0.0927 rmse  0.1300  df(ActivateDay.Avg) 0.0001
               valid loss 4.177703  auc  0.0000 MAE  0.0966 rmse  0.1297  df(ActivateDay.Avg) 0.1423
     train: epoch 46 loss 0.183010  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0005
               valid loss 4.239541  auc  0.0000 MAE  0.0951 rmse  0.1293  df(ActivateDay.Avg) 0.0991
     train: epoch 47 loss 0.183004  auc  0.0000 MAE  0.0927 rmse  0.1300  df(ActivateDay.Avg) 0.0023
               valid loss 4.507537  auc  0.0000 MAE  0.0899 rmse  0.1292  df(ActivateDay.Avg) 0.0703
     train: epoch 48 loss 0.182908  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0009
               valid loss 4.474252  auc  0.0000 MAE  0.0906 rmse  0.1291  df(ActivateDay.Avg) 0.0519
     train: epoch 49 loss 0.183009  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0001
               valid loss 4.416962  auc  0.0000 MAE  0.0915 rmse  0.1290  df(ActivateDay.Avg) 0.0174
                test loss 11.711623  auc  0.0000 MAE  0.0913 rmse  0.1283  df(ActivateDay.Avg) 0.0054
     train: epoch 50 loss 0.182847  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0004
               valid loss 4.446343  auc  0.0000 MAE  0.0911 rmse  0.1290  df(ActivateDay.Avg) 0.0349
     train: epoch 51 loss 0.182979  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0007
               valid loss 4.316475  auc  0.0000 MAE  0.0935 rmse  0.1290  df(ActivateDay.Avg) 0.0451
     train: epoch 52 loss 0.182899  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0004
               valid loss 4.408303  auc  0.0000 MAE  0.0920 rmse  0.1291  df(ActivateDay.Avg) 0.0177
     train: epoch 53 loss 0.182883  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0013
               valid loss 4.427645  auc  0.0000 MAE  0.0914 rmse  0.1290  df(ActivateDay.Avg) 0.0244
     train: epoch 54 loss 0.183026  auc  0.0000 MAE  0.0927 rmse  0.1300  df(ActivateDay.Avg) 0.0008
               valid loss 4.667102  auc  0.0000 MAE  0.0875 rmse  0.1298  df(ActivateDay.Avg) 0.1488
     train: epoch 55 loss 0.183283  auc  0.0000 MAE  0.0926 rmse  0.1301  df(ActivateDay.Avg) 0.0002
               valid loss 4.318273  auc  0.0000 MAE  0.0937 rmse  0.1290  df(ActivateDay.Avg) 0.0395
     train: epoch 56 loss 0.182881  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0000
               valid loss 4.281773  auc  0.0000 MAE  0.0942 rmse  0.1291  df(ActivateDay.Avg) 0.0698
     train: epoch 57 loss 0.182957  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0000
               valid loss 4.388471  auc  0.0000 MAE  0.0922 rmse  0.1290  df(ActivateDay.Avg) 0.0026
     train: epoch 58 loss 0.182879  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0009
               valid loss 4.379538  auc  0.0000 MAE  0.0926 rmse  0.1290  df(ActivateDay.Avg) 0.0006
     train: epoch 59 loss 0.182739  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0008
               valid loss 4.455799  auc  0.0000 MAE  0.0908 rmse  0.1290  df(ActivateDay.Avg) 0.0395
     train: epoch 60 loss 0.182747  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0004
               valid loss 4.521390  auc  0.0000 MAE  0.0896 rmse  0.1292  df(ActivateDay.Avg) 0.0734
     train: epoch 61 loss 0.182762  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0003
               valid loss 4.265189  auc  0.0000 MAE  0.0948 rmse  0.1292  df(ActivateDay.Avg) 0.0773
     train: epoch 62 loss 0.182836  auc  0.0000 MAE  0.0927 rmse  0.1299  df(ActivateDay.Avg) 0.0033
               valid loss 4.538704  auc  0.0000 MAE  0.0895 rmse  0.1293  df(ActivateDay.Avg) 0.0908
     train: epoch 63 loss 0.182995  auc  0.0000 MAE  0.0926 rmse  0.1300  df(ActivateDay.Avg) 0.0000
               valid loss 4.469628  auc  0.0000 MAE  0.0906 rmse  0.1290  df(ActivateDay.Avg) 0.0491
     train: epoch 64 loss 0.182902  auc  0.0000 MAE  0.0925 rmse  0.1300  df(ActivateDay.Avg) 0.0019
               valid loss 4.289220  auc  0.0000 MAE  0.0941 rmse  0.1291  df(ActivateDay.Avg) 0.0622
     train: epoch 65 loss 0.182596  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0022
               valid loss 4.499233  auc  0.0000 MAE  0.0903 rmse  0.1292  df(ActivateDay.Avg) 0.0699
     train: epoch 66 loss 0.182557  auc  0.0000 MAE  0.0925 rmse  0.1298  df(ActivateDay.Avg) 0.0017
               valid loss 4.308308  auc  0.0000 MAE  0.0938 rmse  0.1290  df(ActivateDay.Avg) 0.0465
     train: epoch 67 loss 0.182652  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0007
               valid loss 4.382311  auc  0.0000 MAE  0.0922 rmse  0.1290  df(ActivateDay.Avg) 0.0040
     train: epoch 68 loss 0.182742  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0009
               valid loss 4.361239  auc  0.0000 MAE  0.0925 rmse  0.1291  df(ActivateDay.Avg) 0.0211
     train: epoch 69 loss 0.182795  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0019
               valid loss 4.413213  auc  0.0000 MAE  0.0916 rmse  0.1290  df(ActivateDay.Avg) 0.0154
                test loss 11.703836  auc  0.0000 MAE  0.0914 rmse  0.1283  df(ActivateDay.Avg) 0.0037
     train: epoch 70 loss 0.182783  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0000
               valid loss 4.469359  auc  0.0000 MAE  0.0906 rmse  0.1290  df(ActivateDay.Avg) 0.0510
     train: epoch 71 loss 0.182732  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0004
               valid loss 4.573230  auc  0.0000 MAE  0.0889 rmse  0.1293  df(ActivateDay.Avg) 0.1079
     train: epoch 72 loss 0.182682  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0005
               valid loss 4.499569  auc  0.0000 MAE  0.0900 rmse  0.1291  df(ActivateDay.Avg) 0.0635
     train: epoch 73 loss 0.182658  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0003
               valid loss 4.344017  auc  0.0000 MAE  0.0930 rmse  0.1290  df(ActivateDay.Avg) 0.0260
     train: epoch 74 loss 0.182912  auc  0.0000 MAE  0.0927 rmse  0.1300  df(ActivateDay.Avg) 0.0015
               valid loss 4.553388  auc  0.0000 MAE  0.0893 rmse  0.1293  df(ActivateDay.Avg) 0.0966
     train: epoch 75 loss 0.182559  auc  0.0000 MAE  0.0925 rmse  0.1298  df(ActivateDay.Avg) 0.0002
               valid loss 4.529150  auc  0.0000 MAE  0.0899 rmse  0.1294  df(ActivateDay.Avg) 0.0868
     train: epoch 76 loss 0.182853  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0001
               valid loss 4.469925  auc  0.0000 MAE  0.0906 rmse  0.1290  df(ActivateDay.Avg) 0.0470
     train: epoch 77 loss 0.182560  auc  0.0000 MAE  0.0926 rmse  0.1298  df(ActivateDay.Avg) 0.0016
               valid loss 4.372102  auc  0.0000 MAE  0.0925 rmse  0.1289  df(ActivateDay.Avg) 0.0088
                test loss 11.593233  auc  0.0000 MAE  0.0922 rmse  0.1283  df(ActivateDay.Avg) 0.0206
     train: epoch 78 loss 0.182806  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0015
               valid loss 4.479063  auc  0.0000 MAE  0.0906 rmse  0.1291  df(ActivateDay.Avg) 0.0576
     train: epoch 79 loss 0.182691  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0008
               valid loss 4.267210  auc  0.0000 MAE  0.0944 rmse  0.1294  df(ActivateDay.Avg) 0.0842
     train: epoch 80 loss 0.182611  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0012
               valid loss 4.503117  auc  0.0000 MAE  0.0903 rmse  0.1293  df(ActivateDay.Avg) 0.0731
     train: epoch 81 loss 0.182771  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0002
               valid loss 4.345190  auc  0.0000 MAE  0.0929 rmse  0.1290  df(ActivateDay.Avg) 0.0292
     train: epoch 82 loss 0.182504  auc  0.0000 MAE  0.0925 rmse  0.1298  df(ActivateDay.Avg) 0.0009
               valid loss 4.200046  auc  0.0000 MAE  0.0961 rmse  0.1294  df(ActivateDay.Avg) 0.1234
     train: epoch 83 loss 0.182837  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0012
               valid loss 4.437803  auc  0.0000 MAE  0.0910 rmse  0.1290  df(ActivateDay.Avg) 0.0263
     train: epoch 84 loss 0.182644  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0000
               valid loss 4.338651  auc  0.0000 MAE  0.0932 rmse  0.1290  df(ActivateDay.Avg) 0.0292
     train: epoch 85 loss 0.182598  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0030
               valid loss 4.509947  auc  0.0000 MAE  0.0900 rmse  0.1291  df(ActivateDay.Avg) 0.0734
     train: epoch 86 loss 0.182720  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0002
               valid loss 4.379666  auc  0.0000 MAE  0.0925 rmse  0.1290  df(ActivateDay.Avg) 0.0003
     train: epoch 87 loss 0.182544  auc  0.0000 MAE  0.0925 rmse  0.1298  df(ActivateDay.Avg) 0.0023
               valid loss 4.531895  auc  0.0000 MAE  0.0898 rmse  0.1293  df(ActivateDay.Avg) 0.0884
     train: epoch 88 loss 0.182609  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0017
               valid loss 4.427546  auc  0.0000 MAE  0.0913 rmse  0.1290  df(ActivateDay.Avg) 0.0240
     train: epoch 89 loss 0.182611  auc  0.0000 MAE  0.0924 rmse  0.1299  df(ActivateDay.Avg) 0.0015
               valid loss 4.537560  auc  0.0000 MAE  0.0897 rmse  0.1293  df(ActivateDay.Avg) 0.0926
     train: epoch 90 loss 0.182351  auc  0.0000 MAE  0.0924 rmse  0.1298  df(ActivateDay.Avg) 0.0002
               valid loss 4.452857  auc  0.0000 MAE  0.0909 rmse  0.1290  df(ActivateDay.Avg) 0.0392
     train: epoch 91 loss 0.182834  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0006
               valid loss 4.362654  auc  0.0000 MAE  0.0927 rmse  0.1290  df(ActivateDay.Avg) 0.0140
     train: epoch 92 loss 0.182547  auc  0.0000 MAE  0.0925 rmse  0.1298  df(ActivateDay.Avg) 0.0020
               valid loss 4.418663  auc  0.0000 MAE  0.0915 rmse  0.1290  df(ActivateDay.Avg) 0.0161
     train: epoch 93 loss 0.182549  auc  0.0000 MAE  0.0924 rmse  0.1298  df(ActivateDay.Avg) 0.0011
               valid loss 4.362516  auc  0.0000 MAE  0.0926 rmse  0.1290  df(ActivateDay.Avg) 0.0139
     train: epoch 94 loss 0.182592  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0022
               valid loss 4.559250  auc  0.0000 MAE  0.0892 rmse  0.1293  df(ActivateDay.Avg) 0.0993
     train: epoch 95 loss 0.182608  auc  0.0000 MAE  0.0924 rmse  0.1299  df(ActivateDay.Avg) 0.0024
               valid loss 4.270302  auc  0.0000 MAE  0.0947 rmse  0.1291  df(ActivateDay.Avg) 0.0709
     train: epoch 96 loss 0.182463  auc  0.0000 MAE  0.0925 rmse  0.1298  df(ActivateDay.Avg) 0.0021
               valid loss 4.343187  auc  0.0000 MAE  0.0931 rmse  0.1290  df(ActivateDay.Avg) 0.0261
     train: epoch 97 loss 0.182623  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0006
               valid loss 4.446955  auc  0.0000 MAE  0.0913 rmse  0.1291  df(ActivateDay.Avg) 0.0419
     train: epoch 98 loss 0.182675  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0008
               valid loss 4.479338  auc  0.0000 MAE  0.0908 rmse  0.1292  df(ActivateDay.Avg) 0.0582
     train: epoch 99 loss 0.182512  auc  0.0000 MAE  0.0925 rmse  0.1298  df(ActivateDay.Avg) 0.0007
               valid loss 4.345264  auc  0.0000 MAE  0.0931 rmse  0.1291  df(ActivateDay.Avg) 0.0233
best_epoch:  77.0000
best_valid_auc 0.0000 best_valid_MAE 0.0925 best_valid_rmse 0.1289 best_valid_df 0.0088 
best_auc 0.0000 best_MAE 0.0922 rmse 0.1283 df 0.0206
