enrollment_id,username,course_id,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,all#num
151,stvT2CsolCn3U3jDyapEM27xMS89tgmM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,9,16,38,2,46,13,29,153
157,5XYE69c4LfrQC3Fl5tLUTFFm57TLZIpn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,8,0,7,0,0,3,6,24
159,FX39OUMp2fc5cOhN2hgQkfpLfm3Fwtwz,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,12,1,0,4,7,25
173,LFLcxwCrNiuinAjspGRRRup0s9DizBlW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,8,0,5,0,0,2,3,18
176,FqpHboRtkoRUU1zthejYjWhzRy5S6p7b,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,1,5
196,5c4hvAeAP4j0yjgcIlRcN5COkgiaReGB,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,0,10,0,0,5,6,25
235,UGUZBbcfHMx1kPtvkqokwFg3LouF2wFe,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,0,2
245,zVX5LPwTGC1SEitxSfv31cubNXKJSEc2,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,6,0,2,0,0,3,2,13
247,zLbIc0VuQIeLT2KYFx2GtdofPWbdNbDb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,6,0,0,2,0,8
250,AijdQPadDK23Ehoii9sNoh4Y5SuiVMSs,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,2,6,2,1,8,5,28
252,XtBoCIm5z9rBZf3TSn1HTLGYShbuOpWF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,9,1,1,14,6,33
257,YkREfBnDlxYQaxRY4SP2u9CxRGn95RNs,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,9,0,1,1,1,12
261,Ezy6V8fWn1ROYUz7Qr76nIMiDxOtyV3l,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,7,0,0,0,6,16
282,xjNGbneCYQ3VMF43aEOWyxDf9diR3AtT,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,5,8,0,1,1,7,24
288,7wsmBc1VZCsZl9vKT7kr89JuBWmcZ8vJ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,1,5
297,wZcImUaVVu0y0obZ9FG9GOa1XzNnm2Eu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,8,13,0,0,1,11,37
298,CQnS7jwlQX4Rzl8yOMxPSUDxrggdVreZ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,10,0,0,2,4,16
301,L53uUp7WslejVhIJ4RYix7Ex86wpUTta,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,5,1,0,8,3,20
313,brCwcNAlfL4JXRyFAab5FfRlZ9ytcp0g,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,13,31,0,0,1,29,78
325,JjUB2Pda6gwrfTnqO5VWFs4UWkoeAbBF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,3,0,6,0,0,1,4,14
366,h8VxxwmPOjp5gujM8Gkdtf7abN4yfHx4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,1,22,0,0,2,1,31
371,hgljwkadyj8tF1V5O4BWZsn1KkslZfJg,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,14,0,10,0,0,3,6,33
426,7RcCwPITco1tiQWINdS0N3vILhERm0o9,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,0,4,0,0,2,3,13
450,kMrv7RHZ1N7u66uPvBWuZOzG33HteP9I,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
451,577ktYprp4fFKcrGN7YbSdnNptCPZXYh,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,7,1,0,3,6,21
467,NLUFE7ndaVQ8A2tkIa8xBpPqWZbahAYT,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,5,14,0,0,4,12,39
480,ziHShqavRySQOSf2CYh2UqZ3eTu9WUiK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,10,0,2,3,5,22
490,VmmwNoyPAxKjKx5sqWzANT5ZRfxZhcqV,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,3,2,8
515,ZdxHJrP5CNTD1MfH7Z4GYI0JTs7bRCCq,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,9,0,0,2,5,16
516,liwJzfY89vH6Suu2wkUlnIhKdq37S2mz,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,6,0,0,1,2,11
523,VOPMXG4EgZhyr8JH94kpWN0iAp5WW6so,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,7,0,3,0,0,1,2,13
530,QCU3xiYEOA14EB9eAdUP7HTmR4Xd6lDv,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,6,2,1,2,5,20
532,3kfsZtV93tVXeg8YtF9PTasYswVdOeLx,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,0,4
576,3PyHfDD0BqbbKlvnHQ2e08ebO8t68cNq,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,9,0,0,4,7,23
579,R9DfO4e2TPIdknyn9pgKmpVj17tAWo41,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,8,0,0,5,7,24
582,JSbsxit7xYAuKh0ZtZrh8hLGGXVeeVPW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,10,4,28,0,0,9,19,70
588,0SiWaSfGyOJje3Wq0u3MOT4Rr4grcqL3,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,1,10,0,0,2,2,17
592,dmiG8IueIkfJ7qeHyrzm8o3tO27HGDgY,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,2,2,7
599,ztmaclrddFYSGIsZoWSUrGCZBLNiuvyf,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,4,0,0,1,1,8
606,hED50EZVrg4iRW4iqOekbQhqnICw3N8M,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,10,4,12,0,0,5,12,43
638,jDjX1vZlGMFs58S38mu22QDn7pAnXBNd,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,2,1,5
639,Np3UGgyqJRbdjHAs6eqMYNuWuEJ67rAv,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,1,5
646,VJF9Wd2OOsxD5fVkB2g1Pjv9fzWYEV2v,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,1,10,0,0,1,1,15
650,rFNlcv9R1MB7a9yyS8mL06uQ1XrAg75u,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,0,3,6
663,1KARUCmm5AgmwWpCmpqOpyP0wKdAypTP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,6,0,0,1,1,9
677,DBl87nF6WTgoCD6kgTHVE2oB45pDEn6y,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,11,0,0,3,3,17
692,OHjUCOkVNWVpiHc8bpIfXeHKm4rzcDSq,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,4,1,7
695,6pYrzEgLAB7Gx24u5Kn0l64uyJLXY41J,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,2,0,2
704,mJSL4HvV2F0MlKVyC3LHU5e8axWRbZ8A,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,5,28,0,0,3,12,48
709,UpJrRBQ59x3Gn5L7s007cXh7Wi1pgqj5,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,10,0,0,3,7,23
711,3Sm3jfR7VJBCTNfRWnJ8VnXS3mxnTW7q,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,5,1,8
726,UOpCXGuXux5IE7pe57IeFogJXewGkgj4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,1,0,0,0,1,3
730,nEaWc8TYx2T27BOd27u75Ix03VQRtmSc,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,4,0,0,2,1,7
749,PO7axaOCUEjIGE9c980uB7i5WWUO9VHI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,6,4,9,0,0,0,9,28
751,z04KmtFWoU6v2MNUFLGwDE6pRo1yPrDS,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,3,0,0,1,2,8
761,CppulzTCJRfKKKG0UKVWgPKyZoFp8sVn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,8,22,0,0,2,14,50
774,5FyuqGttI1qLZu7j0r3sF8sgPJsmZlvt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,48,5,14,34,29,133
802,6nAEpJyBGuFiowW0GDbfBZvEvFflZ9lm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,5,16,0,0,1,7,29
809,zflLv9r8KJPUigtbWQsJf6UK4c2FleZy,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,1,26,0,0,0,1,33
819,t1E7brciYSzU6FUrMjFFPNAQXJpfPceS,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,7,0,0,2,5,18
825,efn1iuG0ajlfaHaXrPxReUu8GzdIHbZe,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,9,18,0,0,3,15,50
840,LBzdfNQ9B5Jl7pTbklIw65lVTtIH4VsD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,2,1,5
852,SM9EX9hxdsSwZ4jMuCOjvMafVlHs3Df6,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,6,0,8
858,1eR532KvihOWCrlFgRH6WOHtkLSsyMIL,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,4,0,1,5,0,10
862,nyD5foCcTX6i5xykxSeCtyCkqJPqvh2E,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
890,JnhPqAOFLEpgEufKhwt0tmkUNhkNteVd,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,9,0,0,2,1,12
899,cCe18XtNIcKNtLnVBo3YnOFm454CRqXV,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,10,0,11,1,1,6,0,29
903,8Ht2Zmfn81Gwb093X2QMQmBGW6qi8rRd,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,3,5,14,0,0,1,13,36
916,LDytudbTE7VFbDPycUUlRBEGYLm3XdZT,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,5,6,0,0,0,6,17
921,q0GZFChoVOuhzxYur1QICnKH6imiHQh6,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,5,0,0,6,3,14
922,ORsNM4jDNhK4vH44Z5UUyvRQ7NwXqEM8,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,0,3,6
923,dGqImSq9UHavQbhAMWmMoDizcuOefX1Y,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,17,0,4,3,0,26
925,ru7jcVbUmQeb9udDQg3BeRUXv8uHCPLK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,8,20,0,0,0,16,48
930,yT5AYpwe7C9iUp9nov1JtrSz11scWR84,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,8,0,0,3,0,11
933,wm8zb7DuPtUzHWvqs68lZg9Vgbc7HEPb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,1,5
954,8GKtgh5ojCBJDZIzab4pnG3eXm8mejoD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,9,0,0,1,6,20
978,kzGkm2MYo0g4V6F4dzAEUMmDeVLG39Wc,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,10,0,15,0,0,0,2,27
985,VIyVeequSSWcdJN27YsZ2Eihu0zlaBCX,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,1,46,0,1,19,3,74
994,07yQ4OvEWiIGlcfSACglFalEy1XMsTqD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,11,0,22,0,0,6,13,52
1001,YDtKs2neAhYfyKRT0faoOJ2AMlnVXutI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,7,0,0,3,5,18
1018,Is3MogIZedtBQrkFL11Qj0I255dgWMSz,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,2,5
1029,g3EkrphwZ3WSQ05ykw6ePqaruj8i2Kt3,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,4,0,0,2,0,6
1050,TtMeatz1SgwXEWcAPZm5hbyJurpnGaRN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,1,1,2,0,6
1069,b8Yr7iCLkTfvSkVyYhPqbZcUd0knvIc7,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,9,1,5,5,5,27
1074,DOisS7QMQoJDFDozMIKFikkVsGik74L8,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,7,0,0,0,6,17
1076,ROv7VPIhraL9hrNwmkaGeqJgzL0qoBoE,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,3,0,0,0,2,6
1077,RyhzFNhiW0iGAQFMmeHebm1ZJwe45Gzp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,3,0,6
1078,4pEXaz47maZK4QpCDhi4NEdGNfb1ytRK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,3,2,8
1080,0CuRIhBavvQKL5rTT1QWf2kztAfRXZug,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,6,0,0,1,3,14
1085,4zhJDp9F3bi03zVigdNxd2pqUyBc4Vvl,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,6,4,13,1,1,11,10,46
1086,BqCDbDUhzWlEYTfQ9t828tU9Epj3MxL4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,11,1,2,11,7,32
1088,cua7rFppg2aNGX4l2SUwFr8XZ5i5MvEL,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,4,0,0,7,2,15
1092,drrovPnt7vIBis6Xh3nAFI0cCF1S6dM8,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,7,0,0,2,6,19
1116,XTByA0ecuKljeTXiSoi3vawyiYSNo5Ez,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,1,1,2
1141,NAtDdzregafes46j7UkZlKhbmDTqnRUv,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,6,15,0,0,1,13,40
1142,Jz04qyBCm2woE8Eto0amXfXkD9bJTLdP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,1,0,1
1144,81lJT3F2fPa9QkCp8pe9hQda3s6sqwFw,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,1,0,0,0,1,2
1149,cD2DJB5KPkKSqlgpctKK3YtgRZA4tmPC,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,10,3,7,0,0,5,7,32
1185,SGUcS2aB4fs8vR5dZTsa0fX2J7WSngHP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,3,0,5
1230,lvwGRCEVK5ut59266fZHM9ppN9a4Qw6i,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,7,7,22,0,0,4,15,55
1248,T6EWQ7jVP89JlHzj41KN1gEtGYevpSQM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,7,7,20,0,0,4,14,52
1257,v8feylavsV9Ku9nQgD8vNYKyoJ40UVl4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,8,2,8,0,0,2,1,21
1264,m51cj2caJe2t4AQfIeg71TcSLrCEOsoU,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,1,0,6,0,0,3,0,10
1268,vkX2gJv5gCZeM2YeKQWeGJdzNJhrpKeU,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,3,0,3,0,0,1,2,9
1287,SEFp2kFXkDxk2WYFYUVvXUAWq2SXn3iM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,8,2,0,10
1292,qyBwDYg7RMnUsQNcIyPA58C33IqN68sY,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,1,17,0,0,1,1,25
1310,LCkkbzxmOf12fg7bFnmvAuYQcIeYSpga,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,4,0,0,1,2,8
1313,FxHGyVgsLpGWBCAUXQslT4ahAs3xGkWt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,6,0,0,1,0,7
1316,Af07f2LCA0UtxyCz9sWVcWDUajrKSeCR,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,3,6,12,0,0,1,10,32
1321,jdRnyo02ZjUtJlICgopbH7k2c5azTXAc,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,5,0,2,3,2,12
1337,UXsPgJjHEBV6nJz1eaut9adSU66Wznoy,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,5,1,0,6
1343,qWMkunKEJCCZnymrgrcbKAwdDJtAgL1F,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,0,16,0,0,9,12,41
1357,r9bGWGrWMf3J6FwcmLQi1n8dH9eNryf8,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,9,0,0,4,4,19
1372,Kz6K6z23IR5iIJQ4XcCMsgow7l0GTY10,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,8,0,0,0,1,9
1373,nn90LdAXsaqAiLJ6dpVIU3yqvC16WFam,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
1376,r9Iw8qv5Gd0slmKCVr3aUz7TALROG0cf,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,0,0,0,0,1,2
1377,CJhqdTUUI9IhUemITUcGqZ2FNfX5tFcn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,1,1,11,0,5,2,8,28
1386,02LTWEFxRPP3VB0zkhjBsebsLQ1XAvEO,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,14,0,0,7,8,30
1390,P4rBR2N7jVnVD78rP5vdqJEMCr81nSPN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,2,4
1392,0NNph2jEKaAjvqACl4RKtz11ZDAyAzPd,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,1,2,7,0,0,0,4,14
1397,McOyhS0PfsL4y5gV5eu7jcbLPssYjbCI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,7,0,0,1,0,8
1399,HPsUs7vBn71iU8jaRUwxWxKmSuP87Hnt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,3,0,0,2,2,8
1423,OJKY8p3tPjOz2vn3po3VYQ5aGVwo1iOY,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,11,0,0,5,1,18
1440,9JeL7tgnIZOgdZSlSf2iznMdgXHHfyfp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,0,2
1458,zCnfRT0xGkN2Tp7DXjIs5eDNmQzJSVbk,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,1,0,3,0,4
1466,deyHxZCSnbOOBNn0nTKFDTQch61Kl3JD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,1,0,1
1473,heRwZ8VJR6cu3BCYzp9AIS2iRDQabi4F,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,17,1,0,18
1506,H1E6Aw39EmMp8je1DYik3fm8UXXnEeKl,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,0,14,0,0,6,3,27
1512,cz1ypJ0fK6XmiNBNEoeA46wGs1VufYRf,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,2,6
1519,10dI089ifKGEZJKWEDOvsQaqZrlkbCMN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,15,0,0,5,3,25
1520,NbSKhx4CxJyTkjcYgC3wEU9PLylFddj5,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,1,27,0,4,11,0,47
1537,YUT6CW7iSh1xoUpF2nfmR8w0ThlxeIYe,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,1,0,2,3,0,6
1548,Krx0PIasmj4iV9f4W9C8Gwlm66kmgoO4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,4,0,0,0,3,8
1551,mBOnXdcO1OiVBBY3CsjwUXzLIrUXCmhM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,7,23,0,0,4,16,54
1602,DCAefAuZe1JM3PrpfBV53ZkHH3hoZEsh,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,6,0,0,0,5,15
1604,6oO9Gn8E8xaXL9vzYC2a5M048aiS6Znf,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,1,1
1606,DohoVL8W1M5YthT82aOgWJpIVoNOrbZJ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,1,0,1
1608,KlVBCKeUNzJiPeVUbSEa3YQZCx8yfOft,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,0,7,0,0,1,4,17
1612,y2S1iY7RrwSh8miTsi17lqH3pwrA1kfa,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,4,0,4
1620,03yaaig9MWe7Yl7FmPLMc69e1z0qIxaA,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,5,0,0,2,3,10
1622,Qp1Xo2Tjb9l4TYEvEGgXEHYMLHcPT9gq,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,6,0,2,2,1,11
1634,IoRV5TpcdKhZJRqG1bMLnCMnZs1dpZgN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,2,1,5
1654,dIopyk7eN7utmmbDdsk2JIW9Z0tySqPS,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,1,0,1
1657,1rnRBDe6QdlyFMXjNKkPkQwNjoqRhDMp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,3,0,0,1,2,8
1660,9eEMxCokZ7UC5bLHD0wN1UDKTYDHrIeZ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,3,0,0,2,1,7
1677,0XkWdOrszvLHfOAiz41vzdHNx25DrTO5,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,5,0,0,1,4,13
1679,3RWh9Pu2QLKSipwin55J1PNMpQBDDp3U,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,1,6,0,0,1,1,13
1698,BA5BMBRmhCtFQyjTLAMMLlVS5ABrW2hi,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
1713,PrE64zhEuNh83grWL2cXaZZPY2nI1xUf,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,15,0,0,1,0,17
1714,XB4WTxkP3vNmHXjALkkfZII5POid4TAu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,0,4
1738,XhGwRzYOnKUzpO5nzoTYgmlQG7wGhXmr,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,23,0,2,13,2,42
1753,CDCTqHznX5R63I7YAMZ2YUszP79UKqmC,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,8,3,17,2,9,9,12,60
1754,AZZvRPcRkLSa6vwofzfwsEULTUhiKy0E,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,7,22,0,0,3,11,45
1769,3yXdentkv76SWPwFSVThCI0xloP4tLS9,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,7,0,0,1,5,16
1780,kpS5tMAHQr9yJyfVB9Mkc4TlfmouYjNE,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,2,4
14550,Z4uUjFPFbGNbmcg4E2opeBQCoO0nQyZe,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
14559,bPMM8JJVMbo3dHwzrkYwNanOXVlVjIZM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,6,0,6,0,0,3,4,19
14560,hcPyM8usQAwRCe1Gp3j56lvlH5M1tUmc,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,30,0,0,30
